AGE,FG3M,FTM,FTA,OREB,TOV,STL,BLK,BLKA,PFD,DD2_RANK,TD3_RANK,All_Star_Selection
0.166667,0.150943,0.127451,0.162602,0.145455,0.298246,0.133333,0.108108,0.333333,0.142857,0.367041,0.333333,0
0.541667,0.150943,0.166667,0.178862,0.054545,0.122807,0.1,0,0.142857,0.173469,0.756554,0.333333,0
0.458333,0.283019,0.04902,0.056911,0.072727,0.140351,0.166667,0.054054,0.095238,0.102041,0.756554,0.333333,0
0.25,0,0.019608,0.04065,0.090909,0.052632,0.066667,0.216216,0.142857,0.040816,0.756554,0.333333,0
0.625,0.132075,0.019608,0.01626,0.018182,0.087719,0.166667,0.027027,0,0.05102,0.756554,0.333333,0
0.208333,0.188679,0.215686,0.203252,0.072727,0.350877,0.733333,0.054054,0.285714,0.214286,0.220974,0.333333,1
0.5,0.283019,0.205882,0.211382,0.090909,0.192982,0.166667,0.027027,0.142857,0.22449,0.756554,0.333333,0
0.75,0.09434,0.058824,0.056911,0.036364,0.22807,0.133333,0.054054,0.238095,0.061224,0.756554,0.333333,0
0.541667,0.264151,0.009804,0.00813,0.109091,0.140351,0.133333,0.054054,0.095238,0.040816,0.565543,0.333333,0
0.708333,0,0.088235,0.081301,0.181818,0.175439,0.133333,0.108108,0.142857,0.163265,0.756554,0.333333,0
0.416667,0.339623,0.137255,0.121951,0.072727,0.298246,0.333333,0.027027,0.285714,0.142857,0.756554,0.333333,0
0.291667,0.207547,0.372549,0.382114,0.054545,0.54386,0.5,0.081081,0.285714,0.438776,0.322097,0.333333,0
0.333333,0.056604,0.029412,0.065041,0.054545,0.052632,0.6,0,0,0.102041,0.756554,0.333333,0
0.208333,0.150943,0,0,0,0.175439,0.133333,0.054054,0.095238,0.040816,0.756554,0.333333,0
0.375,0.245283,0.176471,0.178862,0.054545,0.263158,0.4,0,0.190476,0.204082,0.464419,0.333333,0
0.625,0,0.019608,0.03252,0.163636,0.070175,0.1,0.162162,0.142857,0.040816,0.756554,0.333333,0
0.416667,0,0.284314,0.349593,0.290909,0.438596,0.366667,0.27027,0.380952,0.438776,0.220974,0.333333,0
0.5,0,0.068627,0.081301,0.345455,0.175439,0.166667,0.108108,0.142857,0.132653,0.565543,0.333333,0
0.333333,0.320755,0.22549,0.219512,0.090909,0.22807,0.233333,0.081081,0.285714,0.193878,0.756554,0.333333,0
0.166667,0.339623,0.22549,0.219512,0.254545,0.263158,0.333333,0.27027,0.285714,0.295918,0.464419,0.333333,1
0.291667,0,0.294118,0.325203,0.709091,0.333333,0.2,0.189189,0.714286,0.346939,0.101124,0.333333,0
0.083333,0.018868,0.039216,0.056911,0.309091,0.105263,0.133333,0.189189,0.095238,0.05102,0.464419,0.333333,0
0.166667,0.056604,0.04902,0.04878,0.072727,0.175439,0.133333,0.027027,0.142857,0.061224,0.756554,0.333333,0
0.166667,0.056604,0.098039,0.105691,0.054545,0.280702,0.233333,0,0.285714,0.122449,0.756554,0.333333,0
0.208333,0.283019,0.196078,0.211382,0.090909,0.333333,0.366667,0.081081,0.238095,0.214286,0.756554,0.333333,0
0.25,0,0.068627,0.130081,0.345455,0.175439,0.166667,0.27027,0.190476,0.142857,0.756554,0.333333,1
0.208333,0.150943,0.107843,0.138211,0.181818,0.175439,0.2,0.081081,0.238095,0.153061,0.756554,0.333333,0
0.166667,0,0.058824,0.073171,0.327273,0.140351,0.133333,0.162162,0.142857,0.112245,0.565543,0.333333,0
0.166667,0.283019,0.088235,0.073171,0.054545,0.280702,0.2,0.027027,0.142857,0.122449,0.565543,0.333333,0
0.5,0.018868,0.303922,0.325203,0.509091,0.385965,0.2,0.378378,0.428571,0.367347,0.007491,0.025641,0
0.125,0.264151,0.215686,0.227642,0.145455,0.315789,0.533333,0.162162,0.380952,0.255102,0.464419,0.333333,0
0.333333,0.018868,0.313725,0.325203,0.509091,0.315789,0.6,0.216216,0.47619,0.336735,0.071161,0.333333,0
0.625,0.301887,0.470588,0.455285,0.109091,0.491228,0.366667,0.108108,0.380952,0.44898,0.292135,0.333333,0
0.541667,0.169811,0.04902,0.04878,0.054545,0.105263,0.2,0.027027,0.047619,0.061224,0.756554,0.333333,0
0.208333,0.056604,0.04902,0.065041,0.163636,0.087719,0.133333,0.027027,0.142857,0.071429,0.756554,0.333333,0
0.666667,0.188679,0.058824,0.056911,0.036364,0.105263,0.133333,0.027027,0.047619,0.132653,0.756554,0.333333,0
0.291667,0.037736,0.196078,0.276423,0.218182,0.631579,0.6,0.027027,0.380952,0.357143,0.071161,0,0
0.291667,0.132075,0.294118,0.317073,0.090909,0.385965,0.233333,0,0.285714,0.336735,0.322097,0.333333,0
0.375,0.377358,0.107843,0.105691,0.072727,0.192982,0.233333,0.108108,0.238095,0.122449,0.565543,0.333333,0
0.541667,0.113208,0.107843,0.105691,0.218182,0.192982,0.266667,0.108108,0.238095,0.163265,0.756554,0.333333,0
0.583333,0.113208,0.019608,0.03252,0.036364,0.070175,0.066667,0.027027,0.047619,0.030612,0.565543,0.333333,0
0.708333,0.433962,0.205882,0.186992,0.054545,0.263158,0.366667,0.054054,0.190476,0.193878,0.756554,0.333333,0
0.375,0.188679,0.166667,0.170732,0.090909,0.491228,0.433333,0.054054,0.190476,0.204082,0.292135,0.333333,0
0.541667,0,0.058824,0.105691,0.327273,0.140351,0.2,0.027027,0.142857,0.163265,0.565543,0.333333,0
0.125,0.056604,0.058824,0.04878,0.054545,0.140351,0.2,0,0.095238,0.061224,0.756554,0.333333,0
0.25,0.188679,0.088235,0.097561,0.145455,0.175439,0.2,0.027027,0.142857,0.132653,0.756554,0.333333,1
0.333333,0.018868,0.058824,0.065041,0.072727,0.070175,0.1,0.054054,0,0.05102,0.756554,0.333333,0
0.625,0.113208,0.098039,0.105691,0.127273,0.315789,0.133333,0,0.238095,0.153061,0.565543,0.333333,0
0.541667,0.339623,0.088235,0.105691,0.072727,0.140351,0.2,0.081081,0.142857,0.142857,0.756554,0.333333,0
0.083333,0.150943,0.303922,0.308943,0.090909,0.561404,0.733333,0.054054,0.380952,0.387755,0.142322,0.333333,0
0.208333,0,0.156863,0.178862,0.254545,0.122807,0.1,0.243243,0.142857,0.163265,0.756554,0.333333,0
0.291667,0.113208,0.480392,0.471545,0.127273,0.333333,0.266667,0.054054,0.428571,0.418367,0.756554,0.333333,0
0.208333,0.132075,0.107843,0.105691,0.072727,0.22807,0.366667,0.135135,0.190476,0.153061,0.756554,0.333333,0
0.5,0.207547,0.039216,0.04065,0.018182,0.105263,0.1,0.027027,0.047619,0.030612,0.756554,0.333333,0
0.333333,0.056604,0.078431,0.121951,0.2,0.157895,0.366667,0.081081,0.190476,0.122449,0.565543,0.333333,0
0.416667,0.075472,0.058824,0.056911,0.090909,0.22807,0.3,0.027027,0.142857,0.102041,0.756554,0.333333,0
0.416667,0,0.078431,0.105691,0.218182,0.140351,0.266667,0.27027,0.142857,0.132653,0.756554,0.333333,1
0.25,0,0.254902,0.300813,0.6,0.350877,0.166667,0.540541,0.380952,0.357143,0.071161,0.333333,0
0.458333,0.09434,0,0.01626,0,0.052632,0.133333,0,0,0.040816,0.756554,0.333333,0
0.333333,0.245283,0.098039,0.113821,0.054545,0.22807,0.333333,0.027027,0.095238,0.163265,0.756554,0.333333,0
0.25,0.150943,0.313725,0.325203,0.363636,0.438596,0.5,0.216216,0.47619,0.295918,0.220974,0.333333,0
0.166667,0.169811,0.509804,0.512195,0.272727,0.631579,0.566667,0.081081,0.571429,0.459184,0.265918,0.333333,0
0.208333,0.509434,0.245098,0.227642,0.672727,0.157895,0.266667,0.108108,0.285714,0.234694,0.123596,0.333333,0
0.416667,0.018868,0.029412,0.02439,0.072727,0.087719,0.166667,0,0,0.030612,0.756554,0.333333,0
0.333333,0,0.098039,0.154472,0.163636,0.157895,0.033333,0.108108,0.190476,0.173469,0.756554,0.333333,0
0.25,0,0,0,0.036364,0.035088,0,0,0,0.020408,0.756554,0.333333,0
0.333333,0.018868,0.04902,0.056911,0.109091,0.087719,0.166667,0.054054,0.238095,0.05102,0.756554,0.333333,0
0.166667,0,0.147059,0.178862,0.218182,0.175439,0.133333,0.108108,0.238095,0.193878,0.565543,0.333333,0
0.541667,0,0.137255,0.138211,0.436364,0.22807,0.2,0.459459,0.238095,0.142857,0.191011,0.333333,0
0.375,0.075472,0.009804,0.01626,0.018182,0.070175,0.133333,0.081081,0.047619,0.020408,0.756554,0.333333,0
0.25,0,0.107843,0.097561,0.218182,0.157895,0.133333,0.189189,0,0.102041,0.756554,0.333333,0
0.333333,0.113208,0.088235,0.089431,0.054545,0.192982,0.233333,0.054054,0.190476,0.122449,0.756554,0.333333,0
0.25,0,0.078431,0.121951,0.127273,0.105263,0.133333,0.054054,0.142857,0.132653,0.756554,0.333333,1
0.125,0,0.117647,0.146341,0.527273,0.210526,0.166667,1,0.285714,0.153061,0.142322,0.025641,0
0.583333,0.188679,0.039216,0.04878,0.163636,0.105263,0.333333,0.135135,0.095238,0.102041,0.756554,0.333333,0
0.291667,0.226415,0.137255,0.138211,0.109091,0.192982,0.233333,0.081081,0.238095,0.112245,0.756554,0.333333,0
0.291667,0,0.107843,0.113821,0.127273,0.192982,0.166667,0.081081,0.095238,0.122449,0.756554,0.333333,0
0.625,0.056604,0.117647,0.121951,0.418182,0.280702,0.366667,0.162162,0.333333,0.122449,0.142322,0.333333,0
0.291667,0.150943,0.029412,0.03252,0.145455,0.087719,0.133333,0.108108,0.142857,0.061224,0.756554,0.333333,0
0.375,0,0.127451,0.146341,0.436364,0.192982,0.266667,0.189189,0.190476,0.204082,0.40824,0.333333,0
0.125,0.037736,0.068627,0.073171,0.036364,0.140351,0.133333,0,0.142857,0.081633,0.756554,0.333333,0
0.208333,0,0.04902,0.04878,0.2,0.070175,0.033333,0.162162,0.142857,0.040816,0.565543,0.333333,0
0.333333,0,0.088235,0.089431,0.272727,0.157895,0.133333,0.135135,0.142857,0.132653,0.756554,0.333333,0
0.208333,0.018868,0.107843,0.121951,0.381818,0.263158,0.133333,0.351351,0.285714,0.122449,0.220974,0.333333,0
0.208333,0.396226,0.147059,0.146341,0.109091,0.438596,0.5,0.081081,0.142857,0.163265,0.40824,0.333333,0
0.625,0.188679,0.196078,0.195122,0.090909,0.385965,0.366667,0.081081,0.190476,0.214286,0.756554,0.333333,0
0.541667,0.188679,0.039216,0.04065,0.036364,0.245614,0.233333,0,0.095238,0.102041,0.756554,0.333333,0
0.791667,0.169811,0.196078,0.186992,0.072727,0.649123,0.2,0.027027,0.095238,0.244898,0.037453,0.333333,0
0.416667,0.471698,0.039216,0.04065,0.036364,0.070175,0.1,0.054054,0.047619,0.040816,0.756554,0.333333,0
0.291667,0.09434,0.098039,0.138211,0.090909,0.157895,0.333333,0,0.142857,0.142857,0.756554,0.333333,0
0.416667,0.018868,0.078431,0.081301,0.036364,0.280702,0.2,0.027027,0,0.102041,0.756554,0.333333,0
0.333333,0,0.127451,0.170732,0.381818,0.175439,0.133333,0.351351,0.285714,0.173469,0.367041,0.333333,0
0.541667,0.113208,0.137255,0.146341,0.2,0.210526,0.133333,0.135135,0.190476,0.163265,0.464419,0.333333,0
0.208333,0.075472,0.058824,0.081301,0.145455,0.192982,0.133333,0.027027,0.142857,0.102041,0.756554,0.333333,0
0.25,0.09434,0.088235,0.121951,0.072727,0.245614,0.233333,0.054054,0.047619,0.112245,0.565543,0.333333,0
0.375,0.132075,0.088235,0.081301,0.090909,0.175439,0.3,0.108108,0.142857,0.081633,0.756554,0.333333,0
0.208333,0,0.176471,0.186992,0.4,0.157895,0.333333,0.189189,0.380952,0.22449,0.565543,0.333333,0
0.333333,0,0.205882,0.252033,0.290909,0.263158,0.133333,0.216216,0.285714,0.265306,0.464419,0.333333,0
0.708333,0,0.294118,0.349593,0.345455,0.298246,0.233333,0.405405,0.428571,0.346939,0.06367,0.333333,0
0.25,0,0.088235,0.105691,0.218182,0.210526,0.1,0.27027,0.142857,0.112245,0.756554,0.333333,0
0,0.018868,0.098039,0.105691,0.127273,0.122807,0.1,0.054054,0.238095,0.091837,0.565543,0.333333,1
0.291667,0.132075,0.058824,0.056911,0.072727,0.263158,0.266667,0,0.190476,0.061224,0.756554,0.333333,0
0.458333,0.018868,0.235294,0.243902,0.309091,0.280702,0.6,0.162162,0.380952,0.22449,0.756554,0.333333,0
0.708333,0,0.009804,0.00813,0.054545,0.017544,0.033333,0.054054,0.047619,0.030612,0.756554,0.333333,0
0.458333,0.037736,0.372549,0.382114,0.072727,0.45614,0.333333,0.027027,0.428571,0.377551,0.142322,0.333333,0
0.583333,0.056604,0.107843,0.130081,0.072727,0.175439,0.1,0.081081,0.095238,0.122449,0.756554,0.333333,0
0.125,0,0.039216,0.073171,0.109091,0.035088,0.066667,0.054054,0.047619,0.071429,0.756554,0.333333,0
0.333333,0.075472,0.078431,0.097561,0.090909,0.087719,0.166667,0.135135,0.142857,0.081633,0.756554,0.333333,1
0.333333,0.132075,0.186275,0.203252,0.181818,0.333333,0.566667,0.162162,0.285714,0.22449,0.756554,0.333333,0
0.208333,0,0.107843,0.154472,0.436364,0.210526,0.333333,0.243243,0.095238,0.183673,0.367041,0.333333,0
0.333333,0,0.04902,0.04065,0.054545,0.087719,0.033333,0,0,0.040816,0.756554,0.333333,0
0.125,0.037736,0.019608,0.02439,0.036364,0.052632,0.033333,0.027027,0.095238,0.020408,0.756554,0.333333,0
0.083333,0,0.176471,0.260163,0.563636,0.245614,0.166667,0.27027,0.571429,0.244898,0.198502,0.333333,0
0.541667,0.09434,0.009804,0.01626,0.127273,0.070175,0.1,0.081081,0.047619,0.030612,0.756554,0.333333,0
0.208333,0.226415,0.284314,0.284553,0.163636,0.421053,0.433333,0.027027,0.52381,0.336735,0.164794,0.333333,0
0.291667,0,0.333333,0.341463,0.309091,0.175439,0.266667,0.027027,0.333333,0.336735,0.464419,0.333333,0
0.083333,0.018868,0.019608,0.02439,0.036364,0.017544,0.1,0.054054,0,0.030612,0.756554,0.333333,0
0.125,0.056604,0.313725,0.333333,0.181818,0.473684,0.433333,0.135135,0.571429,0.27551,0.322097,0.333333,0
0.25,0,0.117647,0.121951,0.163636,0.175439,0.233333,0.297297,0.238095,0.153061,0.565543,0.333333,0
0.416667,0,0.343137,0.414634,0.618182,0.280702,0.3,0.378378,0.190476,0.438776,0.086142,0.333333,0
0.541667,0,0.127451,0.130081,0.327273,0.157895,0.166667,0.108108,0.285714,0.173469,0.367041,0.333333,0
0.25,0,0.029412,0.04878,0.109091,0.017544,0.066667,0.054054,0,0.030612,0.756554,0.333333,0
0.666667,0.226415,0.156863,0.154472,0.090909,0.245614,0.3,0.108108,0.142857,0.204082,0.565543,0.333333,0
0.5,0.188679,0.039216,0.04878,0.127273,0.122807,0.133333,0.081081,0.047619,0.061224,0.756554,0.333333,0
0.291667,0.075472,0.117647,0.130081,0.036364,0.192982,0.1,0.027027,0.095238,0.102041,0.756554,0.333333,0
0.416667,0.018868,0.04902,0.065041,0.054545,0.210526,0.2,0,0.095238,0.081633,0.756554,0.333333,0
0.208333,0.132075,0.058824,0.065041,0.054545,0.087719,0.166667,0.054054,0.095238,0.081633,0.756554,0.333333,0
0.208333,0.150943,0.039216,0.04065,0.072727,0.157895,0.166667,0.189189,0.095238,0.05102,0.756554,0.333333,1
0.25,0.377358,0.215686,0.211382,0.145455,0.192982,0.5,0.054054,0.380952,0.234694,0.756554,0.333333,0
0.416667,0.037736,0.137255,0.146341,0.054545,0.263158,0.2,0.027027,0.238095,0.153061,0.756554,0.333333,0
0.458333,0.169811,0.088235,0.089431,0.054545,0.105263,0.133333,0.027027,0.047619,0.091837,0.756554,0.333333,0
0.25,0.075472,0.127451,0.121951,0.145455,0.403509,0.266667,0.216216,0.238095,0.112245,0.565543,0.333333,0
0.083333,0.037736,0.117647,0.154472,0.090909,0.140351,0.2,0.054054,0.238095,0.142857,0.756554,0.333333,0
0.208333,0.09434,0.098039,0.121951,0.181818,0.263158,0,0,0.238095,0.255102,0.756554,0.333333,0
0.208333,0.018868,0.04902,0.056911,0.072727,0.087719,0.066667,0.081081,0.142857,0.05102,0.756554,0.333333,0
0.458333,0.018868,0.205882,0.252033,0.509091,0.245614,0.266667,0.027027,0.380952,0.27551,0.220974,0.333333,0
0.375,0,0.196078,0.219512,0.490909,0.245614,0.3,0.135135,0.333333,0.295918,0.164794,0.333333,0
0.291667,0.226415,0.088235,0.089431,0.072727,0.192982,0.2,0.027027,0.095238,0.122449,0.644195,0.666667,0
0.375,0.169811,0.078431,0.081301,0.036364,0.22807,0.2,0.054054,0.285714,0.132653,0.842697,0.666667,0
0.375,0,0.04902,0.081301,0.2,0.157895,0.066667,0.027027,0.142857,0.091837,0.644195,0.666667,0
0.583333,0.150943,0.029412,0.03252,0.109091,0.122807,0.133333,0.027027,0.047619,0.030612,0.842697,0.666667,0
0.333333,0,0.176471,0.227642,0.472727,0.350877,0.366667,0.297297,0.238095,0.265306,0.018727,0.666667,0
0.375,0,0.205882,0.227642,0.363636,0.22807,0.333333,0.297297,0.52381,0.234694,0.029963,0.666667,0
0.125,0.018868,0.127451,0.146341,0.327273,0.263158,0.4,0.189189,0.238095,0.132653,0.254682,0.666667,0
0.458333,0.283019,0.186275,0.186992,0.090909,0.210526,0.233333,0.027027,0.238095,0.244898,0.842697,0.666667,0
0.083333,0.09434,0.137255,0.162602,0.109091,0.210526,0.166667,0.054054,0.238095,0.193878,0.842697,0.666667,0
0.208333,0.207547,0.137255,0.154472,0.090909,0.333333,0.233333,0.108108,0.238095,0.183673,0.539326,0.666667,0
0.291667,0.150943,0.196078,0.203252,0.163636,0.280702,0.433333,0.108108,0.47619,0.173469,0.539326,0.666667,0
0.458333,0,0.352941,0.365854,0.381818,0.298246,0.1,0.189189,0.52381,0.346939,0.842697,0.666667,0
0.291667,0.018868,0.166667,0.186992,0.509091,0.245614,0.333333,0.378378,0.190476,0.22449,0.164794,0.666667,0
0.458333,0,0.303922,0.333333,1,0.315789,0.5,0.162162,0.333333,0.387755,0.153558,0.666667,0
0.291667,0,0.176471,0.211382,0.363636,0.263158,0.333333,0.189189,0.380952,0.244898,0.344569,0.666667,1
0,0,0.098039,0.219512,0.509091,0.175439,0.333333,0.432432,0.238095,0.214286,0.269663,0.666667,0
0.416667,0.207547,0.186275,0.276423,0.181818,0.45614,0.566667,0.189189,0.190476,0.285714,0.254682,0.230769,0
0.75,0.037736,0.196078,0.195122,0.127273,0.368421,0.3,0.027027,0.380952,0.234694,0.430712,0.666667,0
0.333333,0.207547,0.186275,0.178862,0.127273,0.263158,0.2,0.189189,0.285714,0.255102,0.842697,0.666667,0
0.541667,0.09434,0.284314,0.317073,0.290909,0.333333,0.5,0.27027,0.238095,0.326531,0.344569,0.666667,0
0.375,0,0.058824,0.097561,0.381818,0.192982,0.2,0.459459,0.190476,0.173469,0.644195,0.666667,0
0.208333,0,0,0,0.181818,0,0,0,0,0,0.842697,0.666667,0
0.166667,0,0.098039,0.105691,0.163636,0.192982,0.1,0.108108,0.142857,0.122449,0.539326,0.666667,0
0.333333,0,0.009804,0.01626,0.109091,0.052632,0.1,0.216216,0.047619,0.030612,0.842697,0.666667,0
0.75,0.207547,0.117647,0.146341,0.254545,0.122807,0.133333,0.081081,0.190476,0.153061,0.40824,0.666667,0
0.041667,0,0.254902,0.284553,0.472727,0.245614,0.4,0.486486,0.333333,0.326531,0.104869,0.666667,0
0.333333,0.075472,0.04902,0.04065,0.054545,0.035088,0.1,0,0.095238,0.040816,0.842697,0.666667,0
0.166667,0,0.078431,0.097561,0.127273,0.157895,0.166667,0.135135,0.190476,0.071429,0.644195,0.666667,0
0.375,0.132075,0.068627,0.065041,0.090909,0.105263,0.066667,0.054054,0.047619,0.071429,0.842697,0.666667,1
0.125,0,0.039216,0.04878,0.290909,0.070175,0.133333,0.054054,0.142857,0.05102,0.644195,0.666667,0
0.291667,0,0.039216,0.065041,0.145455,0.122807,0.033333,0.108108,0,0.061224,0.842697,0.666667,0
0.333333,0.207547,0.294118,0.284553,0.090909,0.385965,0.2,0.054054,0.428571,0.295918,0.842697,0.666667,0
0.25,0.132075,0.04902,0.04878,0.054545,0.087719,0.1,0.108108,0.095238,0.05102,0.842697,0.666667,0
0.041667,0.09434,0.098039,0.146341,0.054545,0.210526,0.133333,0.027027,0.428571,0.173469,0.842697,0.666667,1
0.125,0.150943,0.068627,0.081301,0.109091,0.245614,0.433333,0.108108,0.333333,0.132653,0.842697,0.666667,0
0.458333,0.283019,0.137255,0.138211,0.036364,0.315789,0.166667,0.054054,0.333333,0.173469,0.842697,0.666667,0
0.25,0.037736,0.078431,0.081301,0.018182,0.105263,0.1,0.027027,0.047619,0.081633,0.842697,0.666667,0
0.458333,0.09434,0.127451,0.130081,0.090909,0.280702,0.2,0,0.142857,0.163265,0.464419,0.666667,0
0.375,0,0.04902,0.073171,0.2,0.070175,0.1,0.216216,0.095238,0.081633,0.842697,0.666667,0
0.041667,0,0.088235,0.146341,0.436364,0.175439,0.133333,0.486486,0.333333,0.163265,0.344569,0.666667,0
0.208333,0.018868,0.343137,0.430894,0.418182,0.403509,0.4,0.162162,0.380952,0.561224,0.071161,0.230769,0
0.5,0.075472,0.058824,0.073171,0.163636,0.192982,0.233333,0.108108,0.095238,0.102041,0.842697,0.666667,0
0.041667,0.301887,0.215686,0.227642,0.145455,0.280702,0.3,0.135135,0.380952,0.193878,0.464419,0.666667,0
0.25,0,0.088235,0.121951,0.236364,0.087719,0.133333,0.324324,0.190476,0.132653,0.644195,0.666667,0
0.375,0,0.156863,0.154472,0.290909,0.175439,0.166667,0.216216,0.285714,0.153061,0.464419,0.666667,0
0.166667,0.415094,0.284314,0.284553,0.127273,0.438596,0.533333,0.027027,0.333333,0.306122,0.213483,0.666667,1
0.083333,0.301887,0.215686,0.243902,0.127273,0.473684,0.266667,0.027027,0.380952,0.306122,0.464419,0.666667,0
0.375,0,0.137255,0.162602,0.109091,0.245614,0.2,0,0.095238,0.163265,0.842697,0.666667,0
0.333333,0,0.098039,0.121951,0,0.263158,0,0,0.238095,0.153061,0.842697,0.666667,0
0.583333,0,0.04902,0.089431,0.363636,0.140351,0.1,0.216216,0.142857,0.091837,0.644195,0.666667,0
0.333333,0.150943,0.088235,0.081301,0.036364,0.157895,0.166667,0,0.190476,0.142857,0.539326,0.666667,0
0.25,0,0.392157,0.430894,0.509091,0.315789,0.133333,0.567568,0.428571,0.418367,0.224719,0.666667,0
0.208333,0.226415,0.117647,0.154472,0.236364,0.245614,0.2,0.162162,0.238095,0.183673,0.307116,0.666667,0
0.416667,0.207547,0.088235,0.089431,0.090909,0.157895,0.266667,0.054054,0.095238,0.142857,0.842697,0.666667,0
0.291667,0.358491,0.137255,0.130081,0.072727,0.192982,0.266667,0.081081,0.142857,0.132653,0.842697,0.666667,0
0.416667,0,0.27451,0.276423,0.4,0.245614,0.133333,0.108108,0.333333,0.285714,0.344569,0.666667,0
0.5,0,0.235294,0.268293,0.4,0.385965,0.266667,0.108108,0.52381,0.285714,0.014981,0.666667,0
0.458333,0.45283,0.068627,0.065041,0.054545,0.192982,0.333333,0.027027,0.190476,0.081633,0.842697,0.666667,0
0.416667,0.433962,0.617647,0.617886,0.363636,0.45614,0.266667,0.135135,0.619048,0.632653,0.254682,0.666667,0
0.583333,0.301887,0.098039,0.097561,0.090909,0.157895,0.233333,0.027027,0.190476,0.091837,0.842697,0.666667,0
0.375,0.264151,0.04902,0.056911,0.054545,0.140351,0.166667,0.027027,0.095238,0.102041,0.842697,0.666667,0
0.208333,0.377358,0.147059,0.162602,0.181818,0.333333,0.333333,0.108108,0.428571,0.193878,0.307116,0.666667,0
0.208333,0,0.019608,0.03252,0.018182,0.070175,0.1,0,0.095238,0.030612,0.842697,0.666667,0
0.375,0.245283,0.039216,0.056911,0.127273,0.105263,0.133333,0.162162,0.047619,0.061224,0.539326,0.666667,0
0.25,0.207547,0.137255,0.146341,0.127273,0.175439,0.2,0.081081,0.190476,0.142857,0.842697,0.666667,0
0.708333,0.283019,0.196078,0.178862,0.018182,0.210526,0.166667,0,0.047619,0.173469,0.842697,0.666667,0
0.625,0,0.147059,0.178862,0.254545,0.105263,0.133333,0.27027,0.142857,0.214286,0.842697,0.666667,0
0.416667,0.056604,0.323529,0.333333,0.327273,0.298246,0.3,0.378378,0.285714,0.316327,0.164794,0.666667,0
0.416667,0.207547,0.107843,0.121951,0.109091,0.157895,0.1,0.054054,0.285714,0.132653,0.842697,0.666667,0
0.291667,0,0.117647,0.138211,0,0.035088,0.1,0,0,0.081633,0.842697,0.666667,0
0.458333,0.132075,0.009804,0.02439,0.036364,0.157895,0.133333,0,0.047619,0.040816,0.644195,0.666667,0
