AGE,FG3M,OREB,TOV,STL,BLK,BLKA,PLUS_MINUS,TD3_RANK,All_Star_Selection
0.458333,0.226415,0.2,0.210526,0.166667,0.054054,0.190476,0.517888,0.948718,0
0,0,0,0,0,0.135135,0.238095,0.335605,0.948718,0
0.208333,0.037736,0.163636,0.157895,0.233333,0.216216,0.190476,0.459966,0.948718,0
0.208333,0.433962,0.090909,0.54386,0.433333,0.027027,0.380952,0.55707,0.948718,0
0.208333,0.150943,0.090909,0.140351,0.166667,0,0,0.548552,0.948718,0
0.166667,0.132075,0.145455,0.157895,0.133333,0.054054,0.238095,0.463373,0.948718,0
0.25,0.150943,0.054545,0.105263,0.066667,0,0.047619,0.512777,0.948718,0
0.5,0.339623,0.036364,0.070175,0.2,0.081081,0.095238,0.494037,0.948718,0
0.125,0.018868,0.472727,0.192982,0.133333,0.189189,0.238095,0.540034,0.948718,0
0.291667,0.54717,0.163636,0.45614,0.666667,0.108108,0.428571,0.575809,0.948718,0
0.291667,0.396226,0.090909,0.263158,0.233333,0.081081,0.238095,0.507666,0.948718,0
0.291667,0.377358,0.127273,0.175439,0.533333,0.108108,0.285714,0.620102,0.948718,0
0.666667,0,0.272727,0.105263,0.066667,0.108108,0.142857,0.482112,0.948718,0
0.291667,0.075472,0.163636,0.175439,0.233333,0.054054,0.047619,0.477002,0.948718,0
0.625,0.169811,0.090909,0.298246,0.366667,0.162162,0.428571,0.50937,0.948718,0
0.333333,0.283019,0.127273,0.070175,0.233333,0.135135,0.047619,0.579216,0.948718,0
0.25,0,0.581818,0.315789,0.333333,0.216216,0.333333,0.424191,0.948718,0
0.333333,0.490566,0.145455,0.45614,0.466667,0.081081,0.428571,0.488927,0.384615,0
0.541667,0.09434,0.072727,0.052632,0.366667,0.054054,0.095238,0.528109,0.948718,0
0.166667,0.226415,0.2,0.368421,0.266667,0.135135,0.47619,0.448041,0.948718,0
0.458333,0.320755,0.090909,0.333333,0.266667,0.054054,0.380952,0.495741,0.948718,0
0.291667,0.113208,0.163636,0.210526,0.4,0.054054,0.190476,0.512777,0.948718,0
0.041667,0,0.454545,0.157895,0.233333,0.378378,0.190476,0.567291,0.948718,0
0.208333,0.037736,0.036364,0,0.1,0.054054,0.095238,0.603066,0.948718,0
0.333333,0.207547,0.2,0.157895,0.233333,0.189189,0.142857,0.534923,0.948718,0
0.666667,0.113208,0.054545,0.22807,0.1,0.027027,0.285714,0.499148,0.948718,0
0.416667,0.509434,0.127273,0.263158,0.333333,0.324324,0.190476,0.667802,0.384615,0
0.291667,0.622642,0.163636,0.473684,0.333333,0.135135,0.714286,0.441227,0.948718,0
0.333333,0.415094,0.145455,0.45614,0.3,0.108108,0.333333,0.601363,0.948718,0
0.166667,0.45283,0.072727,0.280702,0.366667,0.081081,0.238095,0.449744,0.948718,0
0.416667,0.207547,0.036364,0.122807,0.133333,0.027027,0.095238,0.540034,0.948718,0
0.25,0.056604,0.054545,0.140351,0,0.081081,0,0.483816,0.948718,0
0.375,0.339623,0.127273,0.210526,0.3,0.027027,0.190476,0.517888,0.948718,1
0.291667,0,0,0,0,0,0,0.522998,0.948718,0
0.375,0.075472,0.654545,0.578947,0.3,0.162162,0.47619,0.536627,0,0
0.083333,0.018868,0.254545,0.052632,0.133333,0.108108,0.095238,0.505963,0.948718,0
0.333333,0.622642,0.145455,0.491228,0.6,0.135135,0.47619,0.623509,0.948718,0
0.333333,0.660377,0.145455,0.245614,0.433333,0.108108,0.190476,0.55707,0.948718,1
0.5,0.320755,0.290909,0.157895,0.266667,0.162162,0.142857,0.495741,0.948718,0
0.541667,0.283019,0.036364,0.070175,0.1,0,0.047619,0.48552,0.948718,0
0.625,0.169811,0.254545,0.438596,0.333333,0.243243,0.142857,0.575809,0.384615,0
0.333333,0,0.254545,0.140351,0.133333,0.216216,0.142857,0.499148,0.948718,0
0.208333,0.188679,0,0.052632,0.233333,0,0,0.568995,0.948718,0
0.291667,0.150943,0.127273,0.105263,0.333333,0.081081,0.047619,0.441227,0.948718,0
0.458333,0.528302,0.036364,0.245614,0.233333,0.054054,0.190476,0.53322,0.948718,0
0.375,0.245283,0.254545,0.140351,0.166667,0.162162,0.238095,0.475298,0.948718,0
0.541667,0,0.272727,0.087719,0.133333,0.081081,0.095238,0.522998,0.948718,0
0.333333,0.150943,0.036364,0.017544,0.033333,0,0,0.507666,0.948718,0
0.083333,0.132075,0.181818,0.175439,0.466667,0.108108,0.095238,0.543441,0.948718,0
0.166667,0,0,0.052632,0.1,0.081081,0,0.51448,0.948718,0
0.041667,0.132075,0.018182,0.087719,0.033333,0.027027,0.095238,0.427598,0.948718,0
0.666667,0.415094,0.036364,0.192982,0.333333,0.108108,0.285714,0.555366,0.948718,0
0.333333,0.056604,0.145455,0.087719,0.2,0.027027,0.190476,0.468484,0.948718,0
0.5,0.188679,0.036364,0.122807,0.3,0.054054,0.095238,0.448041,0.948718,0
0.166667,0.075472,0.4,0.315789,0.3,0.378378,0.380952,0.534923,0.948718,0
0.208333,0,0,0,0,0,0,0.55707,0.948718,0
0.25,0.037736,0.036364,0.035088,0,0,0,0.519591,0.948718,0
0.125,0.245283,0.181818,0.333333,0.366667,0.108108,0.52381,0.570698,0.948718,0
0.458333,0.584906,0.090909,0.298246,0.466667,0.216216,0.190476,0.565588,0.948718,0
0.291667,0.075472,0.018182,0.052632,0.133333,0.027027,0.047619,0.545145,0.948718,0
0,0.396226,0.2,0.245614,0.2,0.135135,0.380952,0.454855,0.948718,0
0.375,0.056604,0.072727,0.087719,0.266667,0,0.095238,0.570698,0.948718,0
0.791667,0.075472,0.127273,0.087719,0.133333,0.027027,0.095238,0.473595,0.948718,0
0.333333,0.245283,0.054545,0.052632,0.1,0.027027,0.047619,0.497445,0.948718,0
0.416667,0.264151,0.072727,0.105263,0.3,0.081081,0.047619,0.551959,0.948718,1
0.5,0.09434,0.181818,0.105263,0.3,0.108108,0.142857,0.555366,0.948718,1
0.25,0.471698,0.072727,0.122807,0.366667,0.027027,0.190476,0.477002,0.948718,0
0.5,0.339623,0.054545,0.157895,0.133333,0.054054,0.095238,0.529813,0.948718,0
0.416667,0.09434,0.490909,0.596491,0.4,0.297297,0.571429,0.601363,0.076923,0
0.208333,0,0.327273,0.122807,0.166667,0.324324,0.142857,0.529813,0.948718,1
0.625,0.132075,0.127273,0.22807,0.266667,0.081081,0.190476,0.478705,0.948718,0
0.041667,0.283019,0.090909,0.140351,0.2,0,0.190476,0.415673,0.948718,0
0.25,0.320755,0.2,0.245614,0.2,0.135135,0.190476,0.468484,0.948718,0
0.375,0.509434,0.109091,0.22807,0.3,0.162162,0.142857,0.582624,0.948718,0
0.125,0.037736,0.090909,0.122807,0,0.189189,0.095238,0.497445,0.948718,0
0.125,0.075472,0.127273,0.052632,0.066667,0.027027,0.095238,0.534923,0.948718,0
0.25,0,0.181818,0.087719,0.333333,0,0,0.55707,0.948718,0
0.541667,0.339623,0.145455,0.122807,0.233333,0.027027,0.142857,0.505963,0.948718,0
0.291667,0.018868,0.090909,0.052632,0.033333,0.027027,0.047619,0.492334,0.948718,0
0.333333,0.226415,0.181818,0.087719,0.266667,0.135135,0.095238,0.524702,0.948718,0
0.208333,0.09434,0.054545,0.087719,0.166667,0.081081,0.142857,0.548552,0.948718,0
0.25,0.283019,0.181818,0.210526,0.466667,0.216216,0.285714,0.574106,0.948718,0
0.208333,0.037736,0.018182,0.017544,0.033333,0,0,0.529813,0.948718,0
0.083333,0,0.163636,0.122807,0.033333,0.243243,0.047619,0.453152,0.948718,0
0.25,0.471698,0.054545,0.263158,0.233333,0.027027,0.333333,0.51448,0.948718,0
0.166667,0.226415,0.181818,0.140351,0.266667,0.135135,0.238095,0.53322,0.948718,0
0.291667,0,0.6,0.210526,0.4,0.297297,0.190476,0.614991,0.948718,1
0.125,0,0.290909,0.122807,0.2,0.27027,0.190476,0.531516,0.948718,0
0.208333,0.358491,0.072727,0.105263,0.2,0.081081,0.095238,0.599659,0.948718,0
0.25,0.188679,0.127273,0.122807,0.2,0.054054,0.142857,0.374787,0.948718,0
0.208333,0.056604,0.054545,0.035088,0.066667,0,0.095238,0.471891,0.948718,0
0.166667,0.283019,0.290909,0.245614,0.133333,0.216216,0.190476,0.473595,0.948718,0
0.666667,0.056604,0,0,0,0,0.142857,0.483816,0.948718,0
0.166667,0,0,0,0,0,0,0.437819,0.948718,0
0.666667,0.018868,0.054545,0.192982,0.133333,0.027027,0.095238,0.412266,0.948718,0
0.416667,0.113208,0.054545,0.035088,0.133333,0.027027,0,0.516184,0.948718,0
0.333333,0,0.527273,0.210526,0.1,0.324324,0.285714,0.568995,0.948718,0
0.208333,0,0.181818,0,0,0,0.47619,0.574106,0.948718,0
0.083333,0.075472,0.054545,0.052632,0.033333,0.027027,0,0.572402,0.948718,0
0.083333,0.075472,0.127273,0.035088,0.066667,0.108108,0.095238,0.50937,0.948718,0
0.208333,0.301887,0.127273,0.526316,0.266667,0.162162,0.857143,0.543441,0.948718,0
0.708333,0,0.163636,0.122807,0.1,0.108108,0.047619,0.526405,0.948718,0
0.083333,0.339623,0.327273,0.210526,0.233333,0.216216,0.333333,0.504259,0.948718,0
0.083333,0.113208,0.381818,0.157895,0.2,0.081081,0.428571,0.44293,0.948718,0
0.291667,0.09434,0.181818,0.087719,0.333333,0.081081,0,0.403748,0.948718,0
0.25,0.226415,0.036364,0.122807,0.266667,0.027027,0.047619,0.451448,0.948718,0
0.208333,0.018868,0.054545,0.017544,0,0.027027,0.047619,0.492334,0.948718,0
0.083333,0.207547,0.054545,0.140351,0.1,0.027027,0.190476,0.494037,0.948718,0
0.125,0.301887,0.2,0.438596,0.233333,0.135135,0.52381,0.446337,0.948718,0
0.166667,0.226415,0.145455,0.210526,0.3,0.162162,0.190476,0.560477,0.948718,0
0.083333,0.037736,0.127273,0.122807,0.233333,0.081081,0.142857,0.512777,0.948718,0
0.583333,0.226415,0.109091,0.087719,0.266667,0.054054,0.095238,0.499148,0.948718,0
0.375,0.075472,0.163636,0.105263,0.2,0.054054,0.142857,0.543441,0.948718,0
0.166667,0.169811,0.109091,0.175439,0.333333,0,0.142857,0.454855,0.948718,0
0.166667,0.169811,0.2,0.263158,0.333333,0.081081,0.380952,0.546848,0.948718,0
0.125,0.283019,0.272727,0.22807,0.266667,0.081081,0.333333,0.46678,0.948718,0
0.375,0,0.527273,0.263158,0.233333,0.405405,0.333333,0.517888,0.948718,0
0.333333,0.509434,0.109091,0.421053,0.3,0.054054,0.380952,0.635434,0.948718,0
0.208333,0,0,0,0,0,0,0.540034,0.948718,0
0.041667,0,0.563636,0.368421,0.166667,0.216216,0.380952,0.436116,0.948718,0
0.125,0.471698,0.090909,0.403509,0.266667,0.081081,0.619048,0.529813,0.384615,0
0.083333,0.018868,0.018182,0.070175,0.033333,0.027027,0.095238,0.478705,0.948718,0
0.125,0.245283,0.236364,0.315789,0.4,0.216216,0.428571,0.499148,0.384615,0
0.291667,0.037736,0.072727,0.105263,0.133333,0.027027,0.190476,0.468484,0.948718,0
0.208333,0.056604,0,0.052632,0.033333,0,0,0.522998,0.948718,0
0.208333,0,0.018182,0.035088,0.033333,0.027027,0,0.51448,0.948718,0
0.208333,0.188679,0.327273,0.122807,0.1,0.162162,0.095238,0.519591,0.948718,0
0.166667,0.377358,0.109091,0.315789,0.466667,0.162162,0.142857,0.53322,0.948718,0
0.166667,0.283019,0.090909,0.298246,0.366667,0.162162,0.333333,0.614991,0.948718,0
0.166667,0.113208,0.2,0.070175,0.1,0.027027,0.142857,0.521295,0.948718,0
0.25,0.075472,0.109091,0.052632,0.133333,0.054054,0.047619,0.505963,0.948718,0
0.333333,0.471698,0.127273,0.368421,0.333333,0.189189,0.428571,0.613288,0.948718,0
0.25,0.018868,0.054545,0.175439,0.033333,0,0.095238,0.494037,0.948718,0
0.166667,0.169811,0.018182,0.017544,0.033333,0.027027,0.047619,0.50937,0.948718,0
0.625,0.490566,0.090909,0.45614,0.366667,0.216216,0.285714,0.591141,0.179487,0
0.75,0,0.018182,0.105263,0.2,0.027027,0.095238,0.53322,0.948718,0
0.166667,0,0.309091,0.175439,0.066667,0.162162,0.142857,0.434412,0.948718,0
0.041667,0.132075,0.072727,0.087719,0.166667,0.081081,0,0.53322,0.948718,0
0.166667,0.113208,0.036364,0.22807,0.233333,0.054054,0.142857,0.502555,0.948718,0
0.208333,0.132075,0.036364,0.070175,0.066667,0.216216,0.095238,0.483816,0.948718,0
0.208333,0.339623,0.236364,0.421053,0.4,0.432432,0.857143,0.434412,0.948718,1
0.25,0.056604,0.254545,0.175439,0.4,0.054054,0.190476,0.548552,0.948718,1
0.291667,0,0.581818,0.280702,0.233333,0.297297,0.47619,0.567291,0.948718,0
0.208333,0,0.163636,0.052632,0.1,0.027027,0.142857,0.579216,0.948718,0
0.208333,0.09434,0.127273,0.192982,0.166667,0.054054,0.333333,0.400341,0.948718,0
0.458333,0.207547,0.4,0.140351,0.366667,0.243243,0.190476,0.575809,0.948718,0
0.25,0,0,0,0,0,0,0.471891,0.948718,1
0.208333,0,0.181818,0.105263,0.166667,0.108108,0.095238,0.497445,0.948718,0
0.291667,0.037736,0.018182,0.017544,0.033333,0.054054,0,0.51448,0.948718,0
0.333333,0.396226,0.218182,0.421053,0.4,0.135135,0.47619,0.623509,0.384615,0
0.208333,0.09434,0.090909,0.087719,0.1,0.054054,0.095238,0.480409,0.948718,0
0.125,0.150943,0.090909,0.087719,0.133333,0.108108,0.047619,0.553663,0.948718,0
0.291667,0.584906,0.163636,0.438596,0.333333,0.162162,0.380952,0.662692,0.948718,0
0.333333,0.150943,0.054545,0.070175,0.2,0.027027,0.095238,0.553663,0.948718,0
0.75,0.132075,0.109091,0.105263,0.066667,0.108108,0.095238,0.505963,0.948718,0
0.458333,0.396226,0.127273,0.368421,0.266667,0.162162,0.571429,0.412266,0.948718,0
0.166667,0.056604,0.109091,0.070175,0.1,0.027027,0.047619,0.512777,0.948718,0
0.083333,0.169811,0.345455,0.333333,0.266667,0.135135,0.428571,0.444634,0.948718,0
0.25,0,0.218182,0.070175,0.066667,0.108108,0,0.519591,0.948718,0
0.25,0,0.036364,0,0.033333,0.027027,0.047619,0.507666,0.948718,0
0.333333,0.018868,0,0.017544,0,0.027027,0,0.543441,0.948718,0
0.041667,0.075472,0.018182,0.035088,0.033333,0.027027,0,0.526405,0.948718,0
0.375,0.207547,0.036364,0.087719,0.166667,0.054054,0.047619,0.529813,0.948718,0
0.625,0.188679,0.327273,0.298246,0.433333,0.081081,0.52381,0.584327,0.384615,0
0.375,0.037736,0.290909,0.105263,0.133333,0.162162,0.190476,0.572402,0.948718,0
0.541667,0.113208,0.036364,0.052632,0.066667,0.027027,0.142857,0.471891,0.948718,0
0.708333,0.188679,0.054545,0.175439,0.2,0.027027,0.047619,0.563884,0.948718,0
0.458333,0.264151,0.436364,0.666667,0.4,0.459459,0.619048,0.638842,0.230769,0
0.291667,0.245283,0.418182,0.245614,0.2,0.243243,0.52381,0.446337,0.948718,0
0.375,0.132075,0.236364,0.140351,0.3,0.243243,0.095238,0.477002,0.948718,0
0.125,0.056604,0.072727,0.052632,0.133333,0.054054,0.142857,0.471891,0.948718,0
0.166667,0.301887,0.072727,0.122807,0.066667,0.027027,0.095238,0.516184,0.948718,0
0.541667,0.09434,0.418182,0.245614,0.133333,0.216216,0.285714,0.555366,0.948718,1
0.291667,0.132075,0.236364,0.087719,0.233333,0.324324,0.142857,0.575809,0.948718,0
0.083333,0.132075,0.218182,0.280702,0.233333,0.135135,0.47619,0.551959,0.948718,0
0.208333,0.150943,0.181818,0.140351,0.266667,0.216216,0.047619,0.475298,0.948718,0
0.541667,0.320755,0.163636,0.473684,0.2,0.027027,0.428571,0.463373,0.384615,0
0.291667,0.056604,0,0.035088,0,0,0,0.562181,0.948718,0
0.25,0.132075,0.272727,0.175439,0.266667,0.081081,0.238095,0.495741,0.948718,0
0.125,0.301887,0.072727,0.105263,0.1,0.027027,0.142857,0.526405,0.948718,0
0.375,0.150943,0.054545,0.052632,0.2,0.027027,0.047619,0.570698,0.948718,0
0.208333,0.018868,0.072727,0.017544,0,0,0.142857,0.495741,0.948718,0
0.25,0.150943,0.090909,0.175439,0.166667,0.081081,0.142857,0.458262,0.948718,0
0.25,0.45283,0.072727,0.421053,0.366667,0.081081,0.47619,0.402044,0.948718,0
0.041667,0.037736,0.109091,0.052632,0.2,0.027027,0,0.611584,0.948718,1
0.291667,0.264151,0.072727,0.122807,0.366667,0.081081,0.190476,0.596252,0.948718,0
0.083333,0.188679,0.254545,0.368421,0.233333,0.162162,0.428571,0.603066,0.179487,0
0.166667,0.245283,0.127273,0.192982,0.266667,0.054054,0.238095,0.492334,0.948718,0
0.416667,0.188679,0.290909,0.263158,0.3,0.081081,0.333333,0.596252,0.102564,0
0.083333,0.018868,0.018182,0.017544,0.066667,0.054054,0.047619,0.53322,0.948718,0
0.25,0.09434,0.218182,0.105263,0.266667,0.108108,0.142857,0.524702,0.948718,0
0.458333,0.283019,0.072727,0.140351,0.2,0.081081,0.095238,0.480409,0.948718,0
0.083333,0,0.090909,0.350877,0,0.135135,0.238095,0.51448,0.948718,0
0.625,0.377358,0.218182,0.315789,0.3,0.216216,0.190476,0.62862,0.948718,0
0.5,0.018868,0.072727,0.035088,0.033333,0.027027,0.095238,0.50937,0.948718,0
0.208333,0.113208,0.090909,0.070175,0.066667,0.027027,0.047619,0.546848,0.948718,0
0.166667,0.264151,0.109091,0.140351,0.2,0.162162,0.142857,0.49063,0.948718,0
0.041667,0.056604,0.054545,0.052632,0.066667,0.054054,0.095238,0.521295,0.948718,0
0.125,0.150943,0.018182,0.087719,0.1,0.027027,0.095238,0.487223,0.948718,1
0.416667,0.320755,0.4,0.614035,0.166667,0.081081,0.666667,0.603066,0.384615,0
0.166667,0.169811,0.236364,0.122807,0.233333,0.162162,0.190476,0.456559,0.948718,0
0.666667,0.169811,0.036364,0.035088,0.2,0.054054,0.047619,0.53833,0.948718,0
0.416667,0,0,0,0,0,0,0.522998,0.948718,0
0.25,0.075472,0.163636,0.052632,0.1,0.081081,0.047619,0.482112,0.948718,0
0.416667,0.056604,0.527273,0.403509,0.366667,0.297297,0.380952,0.613288,0.948718,0
0.166667,0.018868,0.127273,0.087719,0.133333,0.054054,0.238095,0.521295,0.948718,0
0.333333,0,0,0,0,0,0.47619,0.488927,0.948718,0
0.375,0.415094,0.272727,0.508772,0.233333,0.189189,0.52381,0.611584,0.948718,0
0.583333,0.396226,0.218182,0.315789,0.533333,0.243243,0.190476,0.621806,0.384615,0
0.166667,0.45283,0.254545,0.140351,0.333333,0.216216,0.238095,0.553663,0.948718,0
0.375,0.075472,0.109091,0.052632,0.166667,0.108108,0.142857,0.505963,0.948718,0
0.208333,0.339623,0.254545,0.245614,0.233333,0.081081,0.380952,0.437819,0.948718,0
0.583333,0.150943,0.254545,0.333333,0.3,0.108108,0.142857,0.465077,0.948718,0
0.375,0.283019,0.254545,0.22807,0.366667,0.189189,0.619048,0.516184,0.948718,1
0.083333,0,0.036364,0.017544,0,0,0,0.495741,0.948718,0
0.083333,0.056604,0.109091,0.122807,0.1,0.054054,0.142857,0.51448,0.948718,1
0.416667,0.150943,0.163636,0.087719,0.2,0.027027,0.142857,0.560477,0.948718,0
0.5,0.301887,0.072727,0.175439,0.433333,0.162162,0.095238,0.650767,0.948718,0
0.208333,0.226415,0.109091,0.105263,0.3,0.135135,0.047619,0.550256,0.948718,0
0.125,0.150943,0.109091,0.175439,0.2,0.054054,0.095238,0.437819,0.948718,0
0.166667,0.075472,0.036364,0.017544,0.066667,0.027027,0.047619,0.50937,0.948718,0
0.666667,0.415094,0.090909,0.578947,0.3,0.324324,0.333333,0.589438,0.384615,1
0.25,0.358491,0.109091,0.140351,0.233333,0.108108,0.095238,0.543441,0.948718,0
0.208333,0.188679,0.109091,0.122807,0.133333,0.054054,0.190476,0.477002,0.948718,0
0.666667,0.283019,0.2,0.157895,0.1,0.054054,0.095238,0.55707,0.948718,0
0.333333,0,0,0.087719,0,0,0,0.522998,0.948718,0
0.375,0,0.345455,0.122807,0.133333,0.108108,0.142857,0.531516,0.948718,0
0.208333,0.018868,0.072727,0.070175,0.033333,0,0.095238,0.50937,0.948718,0
0.041667,0.377358,0.036364,0.438596,0.166667,0.027027,0.333333,0.437819,0.948718,0
0.541667,0.320755,0.127273,0.403509,0.3,0.081081,0.238095,0.562181,0.384615,0
0.125,0.09434,0.054545,0.210526,0.3,0.135135,0.142857,0.424191,0.948718,0
0.166667,0.018868,0.054545,0.087719,0.1,0.027027,0.095238,0.482112,0.948718,0
0.625,0.660377,0.090909,0.263158,0.2,0.135135,0.190476,0.524702,0.948718,0
0.208333,0.056604,0.090909,0.035088,0.1,0.027027,0.047619,0.487223,0.948718,0
0.041667,0.09434,0.072727,0.105263,0.133333,0.081081,0.190476,0.487223,0.948718,1
0.291667,0.09434,0.054545,0.052632,0.5,0.135135,0.238095,0.390119,0.948718,0
0.458333,0.113208,0.145455,0.210526,0.333333,0.108108,0.142857,0.526405,0.948718,0
0.166667,0.150943,0.254545,0.157895,0.3,0.081081,0.190476,0.478705,0.948718,0
0.375,0.358491,0.309091,0.280702,0.233333,0.513514,0.142857,0.647359,0.948718,0
0.458333,0.018868,0.145455,0.210526,0.3,0.162162,0.142857,0.558773,0.948718,0
0.375,0.415094,0.163636,0.473684,0.166667,0.189189,0.333333,0.386712,0.948718,1
0.791667,0.301887,0.109091,0.245614,0.333333,0.108108,0.142857,0.522998,0.948718,0
0.541667,0.566038,0.145455,0.315789,0.433333,0.135135,0.333333,0.60477,0.948718,0
0.125,0.603774,0.236364,0.666667,0.6,0.054054,0.285714,0.415673,0.384615,0
0.291667,0.075472,0.163636,0.105263,0.2,0.162162,0.285714,0.526405,0.948718,0
0.333333,0.226415,0.054545,0.122807,0.166667,0.054054,0.238095,0.468484,0.948718,0
0.5,0.075472,0.272727,0.140351,0.333333,0.081081,0.095238,0.543441,0.948718,0
0.333333,0.603774,0.4,0.245614,0.3,0.135135,0.380952,0.529813,0.948718,0
0.833333,0.396226,0.163636,0.614035,0.433333,0.135135,0.380952,0.575809,0.128205,1
0.25,0.056604,0.054545,0.035088,0.1,0.108108,0.095238,0.505963,0.948718,0
0.041667,0.018868,0.054545,0.017544,0.033333,0.027027,0.047619,0.531516,0.948718,0
0.166667,0.169811,0.109091,0.087719,0.066667,0.027027,0.095238,0.531516,0.948718,0
0.291667,0,0,0.052632,0,0,0,0.46678,0.948718,0
0.291667,0.188679,0.036364,0.035088,0.033333,0.054054,0,0.507666,0.948718,0
0.25,0.339623,0.036364,0.157895,0.2,0.081081,0.190476,0.524702,0.948718,0
0.25,0.377358,0.163636,0.157895,0.3,0.162162,0.190476,0.597956,0.948718,0
0.25,0.773585,0.145455,0.701754,0.466667,0.135135,0.333333,0.601363,0.051282,0
0.25,0.075472,0.145455,0.035088,0.066667,0,0.095238,0.528109,0.948718,0
0.208333,0.056604,0.090909,0.122807,0.033333,0.054054,0.190476,0.502555,0.948718,0
0.375,0.509434,0.054545,0.245614,0.166667,0.027027,0.142857,0.441227,0.948718,0
0.375,0,0.345455,0.052632,0.133333,0.27027,0.095238,0.582624,0.948718,0
0.291667,0.150943,0.054545,0.157895,0.2,0.027027,0.142857,0.478705,0.948718,0
0.083333,0.226415,0.072727,0.210526,0.133333,0.027027,0.238095,0.437819,0.948718,0
0.5,0.396226,0.127273,0.263158,0.233333,0.054054,0.333333,0.487223,0.948718,0
0.125,0,0,0,0,0,0,0.608177,0.948718,0
0.333333,0.528302,0.090909,0.122807,0.233333,0.027027,0.142857,0.586031,0.948718,0
0.291667,0.396226,0.072727,0.368421,0.2,0.135135,0.380952,0.524702,0.948718,0
0.25,0.018868,0.381818,0.070175,0.133333,0.162162,0.47619,0.386712,0.948718,0
0.333333,0,0.036364,0.035088,0.066667,0.054054,0,0.531516,0.948718,0
0.166667,0.132075,0.290909,0.122807,0.3,0.162162,0.142857,0.545145,0.948718,0
0.166667,0.113208,0.090909,0.105263,0.1,0.027027,0.190476,0.517888,0.948718,1
0.625,0.188679,0.090909,0.105263,0.1,0.081081,0.047619,0.502555,0.948718,0
0.166667,0.245283,0.036364,0.22807,0.2,0.054054,0.142857,0.463373,0.948718,0
0.458333,0.396226,0.054545,0.54386,0.7,0.081081,0.142857,0.505963,0.948718,0
0.125,0,0.727273,0.157895,0.266667,0.297297,0.428571,0.504259,0.948718,0
0.291667,0.018868,0.236364,0.210526,0.333333,0.081081,0.285714,0.528109,0.948718,0
0.625,0.113208,0.036364,0.087719,0.066667,0.027027,0.047619,0.48552,0.948718,0
0.208333,0,0.363636,0,0.333333,0,0.47619,0.591141,0.948718,0
0.291667,0,0.163636,0.052632,0.1,0.162162,0,0.497445,0.948718,0
0.25,0.037736,0.472727,0.210526,0.133333,0.189189,0.380952,0.477002,0.948718,0
0.25,0.075472,0.036364,0.070175,0.066667,0,0.095238,0.499148,0.948718,0
0.625,0,0.236364,0.140351,0.1,0.108108,0.142857,0.526405,0.948718,0
0.333333,0.226415,0.090909,0.105263,0.566667,0.216216,0.095238,0.46167,0.948718,0
0.208333,0.113208,0.2,0.052632,0.133333,0.108108,0.047619,0.497445,0.948718,0
0.333333,0.283019,0.036364,0.122807,0.066667,0,0,0.531516,0.948718,0
0.083333,0.113208,0.036364,0.087719,0.1,0.081081,0.142857,0.517888,0.948718,0
0.375,0.45283,0.163636,0.280702,0.3,0.108108,0.285714,0.584327,0.384615,0
0.541667,0.132075,0.127273,0.122807,0.133333,0.189189,0.047619,0.572402,0.948718,0
0.083333,0,0.018182,0.052632,0.033333,0,0.047619,0.487223,0.948718,0
0.291667,0.113208,0.109091,0.052632,0.1,0.108108,0.047619,0.492334,0.948718,0
0.291667,0.509434,0.236364,0.192982,0.166667,0.189189,0.238095,0.621806,0.948718,0
0.333333,0.509434,0.145455,0.350877,0.333333,0.108108,0.333333,0.483816,0.948718,0
0.708333,0.45283,0.090909,0.22807,0.4,0.054054,0.095238,0.584327,0.948718,0
0.583333,0.09434,0.127273,0.070175,0.066667,0.054054,0.095238,0.494037,0.948718,0
0.291667,0.433962,0.181818,0.350877,0.3,0.135135,0.428571,0.366269,0.948718,0
0.166667,0.301887,0.090909,0.070175,0.233333,0.027027,0.142857,0.519591,0.948718,0
0.291667,0,0.836364,0.140351,0.4,0.297297,0.238095,0.529813,0.948718,0
0.291667,0.075472,0.254545,0.122807,0.133333,0.297297,0.095238,0.50937,0.948718,0
0.416667,0.150943,0.036364,0.035088,0.2,0.081081,0.095238,0.567291,0.948718,0
0.333333,0.09434,0.272727,0.210526,0.166667,0.081081,0.238095,0.543441,0.948718,0
0.208333,0,0.309091,0.087719,0.066667,0.081081,0.238095,0.477002,0.948718,0
0.125,0.207547,0.181818,0.122807,0.2,0.108108,0.238095,0.548552,0.948718,0
0.25,0,0.2,0.192982,0.1,0.432432,0.238095,0.398637,0.948718,0
0.083333,0.09434,0.309091,0.035088,0.266667,0.189189,0.238095,0.407155,0.948718,0
0.125,0,0.254545,0.035088,0.166667,0.027027,0.142857,0.519591,0.948718,0
0.375,0.283019,0.272727,0.245614,0.166667,0.513514,0.238095,0.572402,0.948718,0
0.291667,0.169811,0.145455,0.175439,0.233333,0.054054,0.142857,0.575809,0.948718,0
0.208333,0.09434,0.054545,0.052632,0.066667,0.054054,0.047619,0.488927,0.948718,0
0.25,0.09434,0.090909,0.035088,0.066667,0.027027,0.047619,0.53833,0.948718,0
0.25,0.018868,0.090909,0.035088,0.066667,0,0.190476,0.540034,0.948718,1
0.291667,0,0.218182,0.105263,0.066667,0.162162,0.047619,0.432709,0.948718,0
0.208333,0.396226,0.163636,0.245614,0.266667,0.243243,0.380952,0.575809,0.948718,0
