AGE,W,L,FG3A,OREB,DREB,TOV,PF,PFD,PLUS_MINUS,TD3_RANK,All_Star_Selection
0.083333,0.356164,0.225352,0.159091,0.036364,0.105263,0.070175,0.15,0.040816,0.50937,0.717949,0
0.541667,0.09589,0.253521,0.469697,0.127273,0.596491,0.263158,0.166667,0.142857,0.473595,0.717949,0
0.083333,0.054795,0.309859,0.469697,0.145455,0.263158,0.614035,0.383333,0.306122,0.376491,0.717949,0
0.25,0.465753,0.380282,0.022727,0.345455,0.298246,0.105263,0.366667,0.081633,0.558773,0.717949,0
0.375,0.315068,0.619718,0.060606,0.472727,0.280702,0.122807,0.283333,0.153061,0.49063,0.717949,0
0.416667,0.616438,0.323944,0.409091,0.145455,0.45614,0.45614,0.4,0.27551,0.596252,0.717949,0
0.25,0.013699,0.056338,0.409091,0.254545,0.192982,0.210526,0.266667,0.142857,0.570698,0.717949,0
0,0.082192,0.28169,0.212121,0.036364,0.210526,0.561404,0.366667,0.122449,0.437819,0.717949,0
0.166667,0.150685,0.098592,0.136364,0.054545,0.087719,0.017544,0.183333,0.040816,0.560477,0.717949,0
0.041667,0.315068,0.43662,0.166667,0.036364,0.096491,0.105263,0.266667,0.091837,0.529813,0.717949,0
0.166667,0.082192,0.126761,0,0.054545,0.087719,0.122807,0.083333,0.061224,0.553663,0.717949,0
0.333333,0.013699,0.042254,0.037879,0,0.131579,0.140351,0.416667,0.102041,0.390119,0.717949,0
0.25,0.356164,0.239437,0.454545,0.345455,0.614035,0.210526,0.45,0.357143,0.526405,0.717949,0
0.333333,0.493151,0.464789,0.287879,0.145455,0.438596,0.210526,0.283333,0.193878,0.534923,0.717949,0
0.166667,0.150685,0.28169,0.113636,0.036364,0.087719,0.070175,0.1,0.081633,0.51448,0.717949,0
0.25,0.547945,0.394366,0.424242,0.290909,0.394737,0.298246,0.3,0.142857,0.522998,0.717949,0
0.666667,0.205479,0.43662,0.545455,0.145455,0.403509,0.473684,0.516667,0.438776,0.521295,0.307692,0
0.416667,0.493151,0.253521,0.530303,0.181818,0.333333,0.421053,0.433333,0.346939,0.594549,0.717949,0
0.666667,0.205479,0.15493,0.234848,0.127273,0.333333,0.175439,0.3,0.153061,0.500852,0.717949,0
0,0.315068,0.394366,0.386364,0.218182,0.412281,0.491228,0.45,0.316327,0.495741,0.410256,0
0.166667,0.178082,0.380282,0.045455,0.109091,0.157895,0.105263,0.216667,0.091837,0.473595,0.717949,0
0.208333,0.534247,0.309859,0.416667,0.036364,0.149123,0.140351,0.25,0.112245,0.53833,0.717949,0
0.416667,0.39726,0.15493,0.159091,0.036364,0.078947,0.052632,0.1,0.05102,0.53833,0.717949,0
0.375,0.178082,0.309859,0.25,0.272727,0.45614,0.280702,0.35,0.173469,0.456559,0.717949,0
0.208333,0.273973,0.43662,0.439394,0.127273,0.403509,0.175439,0.25,0.193878,0.507666,0.717949,0
0.708333,0.410959,0.211268,0.477273,0.109091,0.614035,0.649123,0.266667,0.469388,0.632027,0.205128,0
0.125,0.383562,0.450704,0.356061,0.036364,0.210526,0.192982,0.283333,0.102041,0.463373,0.717949,0
0.166667,0.315068,0.450704,0.628788,0.109091,0.368421,0.385965,0.316667,0.112245,0.53833,0.410256,0
0.625,0.60274,0.309859,0.19697,0.054545,0.157895,0.280702,0.15,0.214286,0.543441,0.717949,0
0.125,0.041096,0.042254,0.136364,0.145455,0.192982,0.122807,0.25,0.081633,0.51448,0.717949,0
0.125,0.246575,0.478873,0.477273,0.127273,0.254386,0.263158,0.433333,0.346939,0.441227,0.717949,0
0.125,0.547945,0.366197,0.628788,0.145455,0.631579,0.754386,0.383333,0.561224,0.565588,0.076923,0
0.083333,0.191781,0.267606,0.098485,0.090909,0.140351,0.105263,0.216667,0.071429,0.512777,0.717949,0
0.25,0.60274,0.267606,0.272727,0.036364,0.201754,0.140351,0.233333,0.061224,0.516184,0.717949,0
0.25,0.178082,0.253521,0.143939,0.090909,0.149123,0.035088,0.1,0.030612,0.551959,0.717949,0
0.166667,0.287671,0.366197,0.272727,0.036364,0.201754,0.157895,0.233333,0.112245,0.487223,0.717949,0
0.375,0.369863,0.408451,0.507576,0.181818,0.368421,0.368421,0.333333,0.27551,0.512777,0.717949,0
0.208333,0.109589,0.408451,0.659091,0.145455,0.315789,0.280702,0.283333,0.163265,0.432709,0.717949,0
0.166667,0.041096,0,0.05303,0,0.087719,0,0.166667,0,0.488927,0.717949,0
0.166667,0.260274,0.323944,0.378788,0.054545,0.184211,0.22807,0.183333,0.142857,0.536627,0.717949,0
0.208333,0.09589,0.098592,0.045455,0.109091,0.166667,0.035088,0.183333,0.091837,0.53322,0.717949,0
0.708333,0.438356,0.28169,0.174242,0.127273,0.298246,0.175439,0.366667,0.102041,0.551959,0.717949,0
0.5,0.520548,0.267606,0.393939,0.109091,0.307018,0.175439,0.35,0.142857,0.562181,0.717949,0
0.333333,0.328767,0.338028,0.44697,0.145455,0.236842,0.350877,0.433333,0.306122,0.555366,0.717949,1
0.166667,0.082192,0.028169,0.151515,0.109091,0.219298,0.403509,0.383333,0.295918,0.46167,0.717949,0
0.5,0.438356,0.408451,0.257576,0.145455,0.315789,0.157895,0.283333,0.081633,0.528109,0.717949,0
0.125,0.328767,0.183099,0.136364,0,0.04386,0.087719,0.1,0.020408,0.49063,0.717949,1
0.166667,0.027397,0.056338,0,0.090909,0.04386,0.052632,0,0.05102,0.536627,0.717949,0
0.166667,0,0.028169,0.189394,0.272727,0.438596,0.175439,0.25,0.102041,0.310051,0.717949,0
0.125,0.273973,0.323944,0.189394,0.454545,0.429825,0.245614,0.383333,0.27551,0.488927,0.717949,0
0.125,0.136986,0.309859,0.159091,0.036364,0.131579,0.157895,0.133333,0.122449,0.475298,0.717949,0
0.5,0.191781,0.591549,0.007576,0.472727,0.587719,0.333333,0.55,0.27551,0.477002,0.307692,0
0.208333,0.630137,0.267606,0.166667,0.090909,0.122807,0.087719,0.333333,0.040816,0.548552,0.717949,0
0.291667,0.369863,0.253521,0.136364,0.036364,0.070175,0.052632,0.066667,0.010204,0.497445,0.717949,0
0.458333,0.054795,0.126761,0.143939,0.090909,0.122807,0.087719,0.266667,0.030612,0.499148,0.717949,0
0.375,0.219178,0.295775,0.174242,0.072727,0.184211,0.105263,0.383333,0.091837,0.502555,0.717949,0
0.25,0.191781,0.352113,0.287879,0.018182,0.078947,0.035088,0.183333,0.071429,0.505963,0.717949,0
0.416667,0.424658,0.267606,0.318182,0.163636,0.377193,0.105263,0.35,0.091837,0.568995,0.717949,0
0.416667,0.027397,0.014085,0.174242,0,0.201754,0.122807,0.283333,0.102041,0.500852,0.717949,0
0.166667,0.273973,0.267606,0.098485,0.054545,0.105263,0.070175,0.15,0.05102,0.482112,0.717949,0
0.416667,0.164384,0.267606,0.151515,0.236364,0.280702,0.385965,0.433333,0.377551,0.495741,0.717949,0
0.166667,0.547945,0.295775,0.477273,0.272727,0.508772,0.22807,0.35,0.163265,0.623509,0.717949,0
0.208333,0.69863,0.295775,0.333333,0.2,0.280702,0.140351,0.266667,0.163265,0.603066,0.717949,0
0.583333,0.506849,0.197183,0.5,0.127273,0.245614,0.333333,0.316667,0.265306,0.705281,0.717949,0
0.458333,0.123288,0.056338,0.181818,0.036364,0.192982,0.263158,0.133333,0.163265,0.548552,0.717949,0
0.416667,0.205479,0.28169,0.401515,0.090909,0.280702,0.105263,0.25,0.112245,0.531516,0.717949,0
0.541667,0.479452,0.225352,0.227273,0.036364,0.184211,0.070175,0.233333,0.040816,0.519591,0.717949,0
0.166667,0.424658,0.492958,0.333333,0.218182,0.421053,0.280702,0.366667,0.153061,0.521295,0.717949,0
0.166667,0.205479,0.225352,0,0.654545,0.394737,0.140351,0.466667,0.163265,0.51448,0.717949,0
0.166667,0.616438,0.126761,0.121212,0.072727,0.096491,0.052632,0.183333,0.010204,0.551959,0.717949,0
0.166667,0.150685,0.492958,0.19697,0.309091,0.359649,0.140351,0.316667,0.112245,0.448041,0.717949,0
0.291667,0.410959,0.239437,0.219697,0.036364,0.157895,0.122807,0.166667,0.122449,0.579216,0.717949,0
0.333333,0.561644,0.394366,0.007576,0.418182,0.342105,0.192982,0.316667,0.326531,0.53322,0.717949,0
0.208333,0.260274,0.366197,0.151515,0.109091,0.22807,0.175439,0.4,0.22449,0.468484,0.717949,0
0.083333,0.109589,0.492958,0,0.654545,0.464912,0.175439,0.366667,0.234694,0.379898,0.717949,0
0.333333,0.452055,0.380282,0.272727,0.018182,0.078947,0.052632,0.15,0.030612,0.541738,0.717949,0
0.25,0.30137,0.352113,0.333333,0.236364,0.45614,0.245614,0.583333,0.244898,0.531516,0.717949,0
0.166667,0.191781,0.253521,0.19697,0.090909,0.368421,0.210526,0.3,0.153061,0.507666,0.717949,0
0.083333,0.369863,0.295775,0.128788,0.127273,0.175439,0.070175,0.183333,0.071429,0.50937,0.717949,0
0.125,0.041096,0.056338,0.075758,0.018182,0,0.017544,0.016667,0.030612,0.449744,0.717949,0
0.125,0.150685,0.140845,0.068182,0,0.035088,0.035088,0.066667,0.030612,0.478705,0.717949,1
0.166667,0.287671,0.169014,0.075758,0.145455,0.122807,0.087719,0.116667,0.091837,0.51448,0.717949,0
0.083333,0.30137,0.676056,0.189394,0.218182,0.298246,0.175439,0.433333,0.193878,0.451448,0.717949,0
0.583333,0.219178,0.295775,0.174242,0.145455,0.22807,0.157895,0.3,0.091837,0.492334,0.717949,0
0.333333,0.479452,0.408451,0,0.4,0.359649,0.175439,0.466667,0.142857,0.522998,0.717949,0
0.125,0.315068,0.126761,0.015152,0.236364,0.333333,0.105263,0.35,0.173469,0.606474,0.717949,0
0.166667,0.123288,0.126761,0.007576,0.036364,0.035088,0.035088,0.066667,0.040816,0.511073,0.717949,0
0.125,0.273973,0.366197,0.363636,0.054545,0.245614,0.263158,0.316667,0.142857,0.504259,0.717949,0
0.041667,0.232877,0.183099,0.151515,0.036364,0.114035,0.175439,0.166667,0.102041,0.480409,0.717949,0
0.541667,0.60274,0.323944,0.310606,0.127273,0.350877,0.140351,0.25,0.102041,0.609881,0.717949,0
0.458333,0.356164,0.267606,0.143939,0.109091,0.184211,0.052632,0.216667,0.081633,0.531516,0.717949,0
0.291667,0.643836,0.352113,0.25,0.509091,0.701754,0.54386,0.45,0.591837,0.613288,0.025641,0
0.458333,0.356164,0.619718,0.477273,0.381818,0.842105,0.315789,0.333333,0.234694,0.439523,0.307692,0
0.25,0.041096,0.014085,0.037879,0,0.026316,0.087719,0.083333,0,0.454855,0.717949,0
0.375,0.438356,0.521127,0.454545,0.109091,0.219298,0.298246,0.383333,0.357143,0.541738,0.717949,0
0.375,0.109589,0.070423,0,0.090909,0.087719,0.035088,0.183333,0.040816,0.553663,0.717949,0
0.166667,0.246575,0.352113,0.462121,0.236364,0.377193,0.298246,0.45,0.193878,0.568995,0.717949,0
0.166667,0.493151,0.366197,0.106061,0.072727,0.157895,0.070175,0.15,0.040816,0.529813,0.717949,0
0.041667,0.424658,0.267606,0.007576,0.218182,0.175439,0.105263,0.333333,0.091837,0.492334,0.717949,0
0.166667,0.136986,0.15493,0.280303,0.254545,0.359649,0.087719,0.25,0.22449,0.570698,0.717949,0
0.375,0.164384,0.225352,0.280303,0.181818,0.385965,0.157895,0.25,0.163265,0.497445,0.717949,0
0.708333,0.369863,0.352113,0.174242,0.181818,0.254386,0.140351,0.4,0.102041,0.465077,0.717949,1
0.125,0.424658,0.464789,0.340909,0.272727,0.447368,0.350877,0.45,0.214286,0.531516,0.717949,0
0.208333,0.493151,0.197183,0.227273,0.127273,0.254386,0.157895,0.283333,0.142857,0.589438,0.717949,0
0.333333,0.287671,0.492958,0.333333,0.309091,0.482456,0.403509,0.516667,0.459184,0.562181,0.410256,0
0.375,0.60274,0.352113,0.295455,0.163636,0.342105,0.087719,0.233333,0.071429,0.577513,0.717949,0
0.541667,0.342466,0.169014,0.287879,0.145455,0.210526,0.157895,0.483333,0.142857,0.591141,0.717949,1
0.25,0.027397,0.042254,0,0.036364,0.035088,0,0.2,0.040816,0.46167,0.717949,0
0.541667,0.356164,0.169014,0.219697,0.090909,0.131579,0.052632,0.2,0.040816,0.53322,0.717949,0
0,0.410959,0.577465,0.143939,0.163636,0.324561,0.245614,0.3,0.153061,0.453152,0.717949,0
0.541667,0.424658,0.521127,0.477273,0.054545,0.122807,0.175439,0.2,0.132653,0.529813,0.717949,0
0.5,0.520548,0.225352,0.583333,0.145455,0.508772,0.578947,0.4,0.428571,0.659284,0.717949,0
0.708333,0.520548,0.253521,0.19697,0.254545,0.289474,0.157895,0.333333,0.173469,0.553663,0.717949,0
0.125,0.232877,0.126761,0.015152,0.218182,0.105263,0.087719,0.183333,0.030612,0.546848,0.717949,0
0.291667,0.178082,0.197183,0.181818,0.018182,0.131579,0.052632,0.216667,0.030612,0.521295,0.717949,0
0.166667,0.452055,0.464789,0.287879,0.090909,0.166667,0.140351,0.266667,0.061224,0.53322,0.717949,0
0.083333,0.424658,0.422535,0,0.218182,0.192982,0.122807,0.25,0.132653,0.49063,0.717949,0
0.375,0.178082,0.140845,0.083333,0.018182,0.061404,0.052632,0.066667,0.020408,0.516184,0.717949,0
0.208333,0.109589,0.169014,0.022727,0.036364,0.035088,0.087719,0.15,0.05102,0.471891,0.717949,0
0.041667,0.273973,0.43662,0.128788,0.109091,0.254386,0.175439,0.2,0.142857,0.427598,0.717949,0
0.083333,0.561644,0.43662,0.325758,0.163636,0.421053,0.333333,0.433333,0.316327,0.555366,0.717949,0
0.666667,0.383562,0.239437,0.151515,0.072727,0.175439,0.315789,0.2,0.071429,0.531516,0.717949,0
0.416667,0.410959,0.478873,0.19697,0.072727,0.175439,0.140351,0.283333,0.193878,0.517888,0.717949,0
0.208333,0,0.028169,0.037879,0.181818,0.087719,0.263158,0.25,0.05102,0.463373,0.717949,0
0.166667,0.109589,0.084507,0.037879,0.018182,0.061404,0.052632,0.1,0.112245,0.507666,0.717949,0
0.458333,0.520548,0.380282,0.462121,0.036364,0.280702,0.122807,0.366667,0.05102,0.550256,0.717949,0
0.5,0.589041,0.338028,0.318182,0.072727,0.219298,0.192982,0.316667,0.122449,0.586031,0.717949,0
0.083333,0.246575,0.112676,0.060606,0.181818,0.157895,0.105263,0.25,0.030612,0.499148,0.717949,0
0.333333,0.39726,0.450704,0.015152,0.436364,0.517544,0.210526,0.583333,0.244898,0.524702,0.717949,0
0.458333,0.315068,0.633803,0.234848,0.072727,0.254386,0.280702,0.333333,0.204082,0.477002,0.717949,1
0.458333,0.575342,0.394366,0.386364,0.163636,0.508772,0.157895,0.466667,0.102041,0.572402,0.717949,0
0.208333,0,0.098592,0.159091,0.163636,0.096491,0.052632,0.183333,0.163265,0.46167,0.717949,1
0.166667,0.39726,0.323944,0,0.472727,0.377193,0.175439,0.333333,0.112245,0.526405,0.717949,1
0.083333,0.041096,0.140845,0.037879,0.054545,0.078947,0.017544,0.05,0.040816,0.536627,0.717949,0
0.583333,0.465753,0.521127,0.022727,0.363636,0.157895,0.192982,0.25,0.204082,0.519591,0.717949,0
0.166667,0.136986,0.15493,0.075758,0.036364,0.078947,0.105263,0.133333,0.010204,0.521295,0.717949,0
0.375,0.39726,0.366197,0.159091,0.072727,0.131579,0.122807,0.216667,0.071429,0.482112,0.717949,0
0.416667,0.041096,0.183099,0.113636,0.090909,0.078947,0.070175,0.133333,0.061224,0.504259,0.717949,0
0.083333,0.123288,0.126761,0.075758,0.127273,0.114035,0.105263,0.216667,0.102041,0.459966,0.717949,0
0.291667,0.082192,0.070423,0.007576,0.181818,0.122807,0.035088,0.233333,0.102041,0.512777,0.717949,0
0.375,0.69863,0.28169,0.295455,0.218182,0.491228,0.210526,0.433333,0.102041,0.635434,0.717949,0
0.625,0.39726,0.478873,0.333333,0.127273,0.359649,0.175439,0.3,0.132653,0.558773,0.717949,0
0.416667,0.712329,0.267606,0.007576,0.618182,0.885965,0.298246,0.383333,0.5,0.698467,0.717949,0
0.166667,0.39726,0.394366,0.181818,0.163636,0.403509,0.210526,0.35,0.214286,0.49063,0.717949,0
0.541667,0.410959,0.492958,0.318182,0.309091,0.868421,0.842105,0.483333,0.489796,0.499148,0,0
0.333333,0.273973,0.338028,0.113636,0.018182,0.122807,0.035088,0.183333,0.091837,0.526405,0.717949,1
0.125,0.191781,0.478873,0.037879,0.072727,0.140351,0.192982,0.266667,0.173469,0.49063,0.717949,0
0.125,0.260274,0.71831,0.5,0.109091,0.342105,0.157895,0.266667,0.142857,0.471891,0.717949,0
0.25,0.246575,0.169014,0.121212,0.036364,0.070175,0.052632,0.1,0.020408,0.500852,0.717949,0
0.208333,0.136986,0.112676,0.090909,0.054545,0.061404,0.035088,0.066667,0.020408,0.468484,0.717949,0
0.041667,0.205479,0.577465,0.159091,0.127273,0.166667,0.140351,0.283333,0.091837,0.482112,0.717949,0
0.291667,0.383562,0.394366,0.212121,0.109091,0.184211,0.070175,0.166667,0.061224,0.524702,0.717949,0
0.5,0.328767,0.239437,0.212121,0.327273,0.429825,0.192982,0.316667,0.163265,0.587734,0.717949,1
0.458333,0.534247,0.253521,0.371212,0.036364,0.192982,0.192982,0.283333,0.112245,0.618399,0.717949,0
0.125,0.219178,0.267606,0.371212,0.090909,0.368421,0.526316,0.333333,0.540816,0.432709,0.717949,0
0.208333,0.630137,0.239437,0.242424,0.090909,0.157895,0.280702,0.35,0.244898,0.558773,0.717949,0
0.333333,0.369863,0.098592,0.037879,0.036364,0.105263,0.052632,0.166667,0.05102,0.48552,0.717949,0
0.291667,0.09589,0.197183,0.083333,0.018182,0.061404,0.052632,0.116667,0.030612,0.516184,0.717949,0
0.166667,0.260274,0.197183,0.090909,0.054545,0.070175,0.052632,0.083333,0.061224,0.529813,0.717949,0
0.458333,0.561644,0.422535,0.227273,0.109091,0.210526,0.105263,0.266667,0.05102,0.529813,0.717949,0
0.375,0.027397,0.014085,0.174242,0,0.377193,0.298246,0.216667,0.132653,0.761499,0.717949,0
0.25,0.342466,0.507042,0.166667,0.090909,0.175439,0.157895,0.316667,0.091837,0.478705,0.717949,0
0.583333,0.506849,0.366197,0.962121,0.090909,0.438596,0.596491,0.316667,0.469388,0.589438,0.717949,0
0.291667,0.191781,0.521127,0.318182,0.127273,0.315789,0.140351,0.316667,0.061224,0.471891,0.717949,0
0.333333,0.356164,0.450704,0.007576,0.672727,0.45614,0.22807,0.316667,0.22449,0.528109,0.410256,0
0.208333,0.178082,0.746479,0.363636,0.072727,0.184211,0.22807,0.166667,0.081633,0.463373,0.717949,0
0.208333,0.082192,0.014085,0,0,0.061404,0.052632,0.016667,0.010204,0.473595,0.717949,0
0.416667,0.452055,0.507042,0.05303,0.145455,0.254386,0.350877,0.266667,0.102041,0.540034,0.410256,0
0.333333,0.041096,0.014085,0.136364,0.090909,0.263158,0.175439,0.666667,0.306122,0.528109,0.717949,1
0.25,0.178082,0.084507,0,0.145455,0.166667,0.052632,0.2,0.061224,0.546848,0.717949,0
0.708333,0.39726,0.225352,0.022727,0.4,0.298246,0.087719,0.366667,0.122449,0.572402,0.717949,0
0.041667,0.534247,0.366197,0.151515,0.072727,0.192982,0.280702,0.333333,0.173469,0.526405,0.717949,0
0.333333,0.205479,0.366197,0.287879,0.090909,0.263158,0.192982,0.3,0.163265,0.470187,0.717949,0
0.208333,0.616438,0.309859,0.106061,0.145455,0.245614,0.105263,0.316667,0.112245,0.531516,0.717949,0
0.208333,0.356164,0.492958,0.333333,0.054545,0.192982,0.175439,0.266667,0.091837,0.504259,0.717949,0
0.166667,0.136986,0.042254,0.030303,0,0.008772,0.052632,0.083333,0,0.497445,0.717949,0
0.458333,0.219178,0.422535,0.431818,0.054545,0.27193,0.280702,0.316667,0.22449,0.436116,0.717949,0
0.333333,0.438356,0.521127,0.628788,0.127273,0.324561,0.333333,0.283333,0.255102,0.500852,0.717949,0
0.583333,0.410959,0.535211,0.05303,0.454545,0.333333,0.350877,0.366667,0.214286,0.558773,0.717949,0
0.375,0.506849,0.28169,0.037879,0.163636,0.105263,0.140351,0.216667,0.081633,0.519591,0.717949,0
0.041667,0.273973,0.633803,0.363636,0.072727,0.254386,0.385965,0.316667,0.183673,0.359455,0.717949,0
0.25,0.123288,0.112676,0.037879,0,0.026316,0.017544,0.033333,0,0.507666,0.717949,0
0.166667,0.027397,0.112676,0.159091,0.327273,0.377193,0.192982,0.516667,0.22449,0.499148,0.717949,0
0.208333,0.041096,0.070423,0.022727,0.181818,0.114035,0.070175,0.15,0.132653,0.483816,0.717949,0
0.458333,0.068493,0,0.121212,0,0.140351,0.140351,0.233333,0.081633,0.540034,0.717949,0
0.416667,0.575342,0.394366,0.575758,0.054545,0.263158,0.157895,0.266667,0.22449,0.540034,0.717949,0
0.291667,0.520548,0.28169,0.310606,0.090909,0.149123,0.122807,0.283333,0.071429,0.516184,0.717949,1
0.375,0.60274,0.253521,0.257576,0.181818,0.508772,0.298246,0.316667,0.214286,0.611584,0.717949,1
0.416667,0.342466,0.464789,0.151515,0.090909,0.166667,0.298246,0.25,0.163265,0.522998,0.717949,0
0.166667,0.205479,0.380282,0.007576,0.363636,0.324561,0.140351,0.25,0.112245,0.516184,0.717949,0
0.416667,0.39726,0.253521,0.174242,0.072727,0.175439,0.070175,0.266667,0.030612,0.546848,0.717949,0
0.458333,0.452055,0.239437,0.159091,0.2,0.245614,0.087719,0.283333,0.061224,0.49063,0.717949,0
0.125,0.493151,0.380282,0.477273,0.109091,0.289474,0.719298,0.3,0.693878,0.594549,0.717949,0
0.083333,0.205479,0.309859,0.007576,0.036364,0.035088,0.070175,0.066667,0.061224,0.48552,0.717949,0
0.166667,0.178082,0.183099,0.113636,0.036364,0.052632,0.175439,0.116667,0.061224,0.516184,0.717949,0
0.166667,0.30137,0.112676,0.068182,0.072727,0.096491,0.122807,0.116667,0.061224,0.495741,0.717949,0
0.708333,0.232877,0.183099,0.363636,0.163636,0.342105,0.122807,0.3,0.153061,0.545145,0.717949,0
0.375,0.479452,0.380282,0.19697,0.036364,0.061404,0.087719,0.166667,0.102041,0.526405,0.717949,0
0.25,0.136986,0.183099,0.128788,0.072727,0.289474,0.052632,0.1,0.071429,0.44293,0.717949,0
0.458333,0.369863,0.380282,0.007576,0.563636,0.438596,0.192982,0.366667,0.22449,0.529813,0.717949,0
0.083333,0.136986,0.338028,0.159091,0.109091,0.219298,0.105263,0.233333,0.061224,0.536627,0.717949,0
0.166667,0.09589,0.366197,0.386364,0.054545,0.219298,0.245614,0.3,0.102041,0.453152,0.717949,0
0.125,0.150685,0.056338,0.045455,0.018182,0.04386,0.035088,0.016667,0.010204,0.51448,0.717949,0
0.166667,0.150685,0.098592,0.015152,0.072727,0.052632,0.035088,0.05,0.030612,0.487223,0.717949,0
0.166667,0.150685,0.295775,0.007576,0.163636,0.184211,0.122807,0.183333,0.091837,0.504259,0.717949,0
0.083333,0.39726,0.352113,0.416667,0.090909,0.394737,0.333333,0.216667,0.173469,0.495741,0.717949,1
0.416667,0.39726,0.140845,0.257576,0.036364,0.157895,0.070175,0.183333,0.071429,0.543441,0.717949,0
0.041667,0.027397,0.126761,0.045455,0,0.04386,0.035088,0.033333,0.030612,0.522998,0.717949,0
0.083333,0.342466,0.464789,0.386364,0.127273,0.201754,0.280702,0.233333,0.091837,0.470187,0.717949,1
0.041667,0.561644,0.28169,0.128788,0.036364,0.131579,0.122807,0.216667,0.102041,0.507666,0.717949,0
0.25,0.493151,0.478873,0.151515,0.054545,0.149123,0.122807,0.066667,0.071429,0.502555,0.717949,0
0.083333,0.178082,0.028169,0,0.054545,0.052632,0.035088,0.1,0.040816,0.449744,0.717949,0
0.916667,0.013699,0,0,0,0.087719,0,0,0.102041,0.574106,0.717949,0
0.041667,0.123288,0.140845,0.030303,0.054545,0.096491,0.052632,0.116667,0.05102,0.512777,0.717949,0
0.416667,0.178082,0.28169,0.545455,0.072727,0.394737,0.438596,0.416667,0.367347,0.48552,0.717949,0
0.333333,0.109589,0.028169,0.007576,0.109091,0.070175,0.070175,0.133333,0.030612,0.495741,0.717949,1
0.208333,0.383562,0.183099,0.060606,0.054545,0.087719,0.052632,0.066667,0.030612,0.480409,0.717949,0
