AGE,W,PLUS_MINUS,W_RANK,W_PCT_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,STL_RANK,BLK_RANK,PLUS_MINUS_RANK,All_Star_Selection
0.25,0.013699,0.482112,0.818653,0.785838,0.869963,0.872694,0.854317,0.824742,0.777577,0.849711,0.627483,0
0.208333,0.191781,0.494037,0.606218,0.621762,0.836996,0.839483,0.771583,0.793814,0.754069,0.849711,0.55298,1
0.333333,0.30137,0.519591,0.47323,0.602763,0.595238,0.361624,0.307554,0.487973,0.231465,0.262042,0.36755,0
0.333333,0.219178,0.536627,0.568221,0.642487,0.084249,0.322878,0.579137,0.335052,0.05425,0.387283,0.238411,0
0.541667,0.506849,0.531516,0.231434,0.043178,0.300366,0.662362,0.149281,0.204467,0.383363,0.211946,0.264901,0
0.208333,0.013699,0.654174,0.818653,0.661485,0.311355,0.802583,0.854317,0.764605,0.352622,0.849711,0.014901,0
0.208333,0,0.446337,0.83247,0.83247,0.869963,0.872694,0.27518,0.833333,0.860759,0.849711,0.758278,0
0.625,0.438356,0.517888,0.33506,0.430052,0.249084,0.48155,0.151079,0.075601,0.300181,0.144509,0.375828,0
0.291667,0.767123,0.65247,0.017271,0.11399,0.029304,0.850554,0.001799,0,0.164557,0.007707,0.016556,0
0.291667,0.205479,0.487223,0.587219,0.376511,0.847985,0.634686,0.483813,0.628866,0.748644,0.818882,0.604305,0
0.25,0.506849,0.560477,0.231434,0.214162,0.007326,0.180812,0.410072,0.16323,0.092224,0.593449,0.139073,0
0.208333,0.315068,0.540034,0.455959,0.587219,0.003663,0.356089,0.023381,0.001718,0.047016,0.023121,0.210265,0
0.375,0.726027,0.574106,0.039724,0.041451,0.230769,0.566421,0.192446,0.170103,0.070524,0.472062,0.099338,0
0.083333,0.780822,0.524702,0.015544,0.051813,0.263736,0.201107,0.625899,0.551546,0.381555,0.795761,0.316225,0
0.5,0.465753,0.519591,0.303972,0.390328,0.120879,0.166052,0.571942,0.283505,0.184448,0.464355,0.360927,0
0.166667,0.452055,0.536627,0.324698,0.523316,0.062271,0.632841,0.043165,0.056701,0.240506,0.028902,0.230132,0
0.291667,0.452055,0.563884,0.324698,0.164076,0.111722,0.247232,0.402878,0.38488,0.314647,0.381503,0.125828,1
0.208333,0.369863,0.463373,0.386874,0.626943,0.214286,0.607011,0.480216,0.443299,0.55877,0.793834,0.708609,0
0.541667,0.616438,0.545145,0.127807,0.272884,0.29304,0.239852,0.782374,0.587629,0.142857,0.587669,0.198675,1
0.125,0.041096,0.505963,0.787565,0.7962,0.59707,0.859779,0.663669,0.580756,0.457505,0.691715,0.47351,1
0.25,0.232877,0.516184,0.547496,0.720207,0.56044,0.787823,0.088129,0.28866,0.710669,0.105973,0.390728,0
0.166667,0.630137,0.534923,0.115717,0.295337,0.285714,0.612546,0.501799,0.525773,0.117541,0.44316,0.243377,0
0.75,0.643836,0.575809,0.1019,0.229706,0.104396,0.070111,0.465827,0.065292,0.506329,0.27553,0.082781,0
0.333333,0.30137,0.495741,0.47323,0.557858,0.435897,0.363469,0.733813,0.383162,0.582278,0.849711,0.538079,0
0.208333,0.657534,0.546848,0.08981,0.131261,0.261905,0.728782,0.095324,0.158076,0.25859,0.240848,0.177152,0
0.416667,0.383562,0.550256,0.376511,0.28152,0.644689,0.260148,0.681655,0.493127,0.60217,0.495183,0.15894,0
0.166667,0.315068,0.483816,0.455959,0.17962,0.78022,0.634686,0.789568,0.716495,0.837251,0.836224,0.61755,0
0.25,0.876712,0.703578,0.003454,0.032815,0.238095,0.654982,0.178058,0.025773,0.0434,0.055877,0.001656,1
0.583333,0.424658,0.522998,0.348877,0.238342,0.648352,0.385609,0.196043,0.302405,0.614828,0.599229,0.326159,0
0.208333,0,0.458262,0.83247,0.83247,0.842491,0.802583,0.363309,0.671821,0.837251,0.849711,0.720199,0
0.291667,0.013699,0.454855,0.818653,0.806563,0.393773,0.051661,0.647482,0.568729,0.509946,0.849711,0.726821,0
0.416667,0.39726,0.613288,0.364421,0.082902,0.014652,0.791513,0.041367,0.008591,0.336347,0.046243,0.034768,0
0.166667,0.150685,0.522998,0.661485,0.602763,0.538462,0.420664,0.444245,0.697595,0.678119,0.537572,0.339404,0
0.583333,0.383562,0.507666,0.376511,0.502591,0.02381,0.402214,0.30036,0.353952,0.104882,0.342967,0.465232,0
0.291667,0.493151,0.51448,0.265976,0.170984,0.794872,0.730627,0.742806,0.776632,0.652803,0.726397,0.403974,0
0.583333,0.068493,0.46167,0.761658,0.690846,0.686813,0.802583,0.330935,0.747423,0.730561,0.691715,0.715232,0
0.333333,0.082192,0.475298,0.740933,0.250432,0.783883,0.865314,0.829137,0.439863,0.687161,0.294798,0.662252,1
0.291667,0.273973,0.465077,0.495682,0.749568,0.25641,0.826568,0.030576,0.099656,0.405063,0.057803,0.701987,0
0.375,0.328767,0.517888,0.445596,0.060449,0.827839,0.367159,0.746403,0.781787,0.746835,0.520231,0.38245,0
0.083333,0.342466,0.480409,0.42487,0.699482,0.223443,0.771218,0.215827,0.304124,0.0217,0.470135,0.637417,0
0.333333,0.342466,0.543441,0.42487,0.352332,0.357143,0.621771,0.458633,0.35567,0.099458,0.339114,0.201987,0
0.291667,0.082192,0.53322,0.740933,0.480138,0.809524,0.865314,0.854317,0.773196,0.681736,0.849711,0.251656,0
0.708333,0.342466,0.524702,0.42487,0.1019,0.71978,0.795203,0.363309,0.5,0.54792,0.159923,0.319536,0
0.166667,0.438356,0.51448,0.33506,0.544041,0.152015,0.352399,0.005396,0.070447,0.538879,0.308285,0.400662,0
0.25,0.534247,0.529813,0.196891,0.43696,0.032967,0.293358,0.323741,0.12543,0.037975,0.200385,0.274834,0
0.291667,0.479452,0.541738,0.284974,0.298791,0.282051,0.276753,0.543165,0.453608,0.23689,0.493256,0.208609,0
0.166667,0,0.528109,0.83247,0.83247,0.869963,0.872694,0.854317,0.810997,0.860759,0.849711,0.284768,1
0.208333,0.205479,0.49063,0.587219,0.649396,0.822344,0.169742,0.793165,0.790378,0.705244,0.849711,0.582781,0
0.375,0.356164,0.529813,0.405872,0.518135,0.351648,0.675277,0.203237,0.237113,0.403255,0.364162,0.281457,0
0.125,0.260274,0.480409,0.509499,0.673575,0.236264,0.50369,0.523381,0.448454,0.332731,0.818882,0.645695,0
0.291667,0.547945,0.502555,0.181347,0.42487,0.382784,0.439114,0.519784,0.109966,0.15009,0.487476,0.506623,0
0.25,0.534247,0.528109,0.196891,0.010363,0.388278,0.693727,0.217626,0.477663,0.804702,0.100193,0.293046,0
0.583333,0.136986,0.511073,0.683938,0.072539,0.818681,0.865314,0.742806,0.719931,0.377939,0.331407,0.440397,0
0.166667,0.123288,0.480409,0.697755,0.768566,0.708791,0.828413,0.098921,0.405498,0.607595,0.302505,0.637417,0
0.333333,0.027397,0.531516,0.797927,0.390328,0.869963,0.872694,0.854317,0.821306,0.509946,0.849711,0.266556,0
0.416667,0.383562,0.507666,0.376511,0.348877,0.626374,0.5,0.539568,0.654639,0.242315,0.608863,0.468543,0
0.041667,0.246575,0.470187,0.530225,0.675302,0.652015,0.468635,0.618705,0.761168,0.312839,0.687861,0.690397,0
0.458333,0.328767,0.49063,0.445596,0.525043,0.239927,0.095941,0.714029,0.458763,0.593128,0.842004,0.576159,0
0.416667,0.356164,0.586031,0.405872,0.246978,0.139194,0.315498,0.46223,0.209622,0.144665,0.368015,0.057947,0
0.416667,0.465753,0.522998,0.303972,0.490501,0.401099,0.204797,0.555755,0.475945,0.455696,0.624277,0.337748,0
0.333333,0.438356,0.516184,0.33506,0.569948,0.201465,0.138376,0.55036,0.300687,0.379747,0.427746,0.39404,0
0.541667,0.205479,0.53833,0.587219,0.459413,0.769231,0.845018,0.494604,0.659794,0.549729,0.691715,0.215232,1
0.041667,0.561644,0.524702,0.162349,0.388601,0.075092,0.476015,0.228417,0.060137,0.200723,0.078998,0.317881,0
0.333333,0.150685,0.577513,0.661485,0.362694,0.868132,0,0.805755,0.668385,0.846293,0.344894,0.076159,0
0.416667,0.712329,0.504259,0.051813,0.091537,0.47619,0.688192,0.464029,0.560137,0.471971,0.418112,0.486755,0
0.208333,0.054795,0.448041,0.773748,0.034542,0.507326,0.634686,0.604317,0.805842,0.860759,0.849711,0.751656,0
0.083333,0.027397,0.536627,0.797927,0.830743,0.699634,0.634686,0.568345,0.762887,0.793852,0.834297,0.240066,0
0.416667,0.561644,0.528109,0.162349,0.357513,0.164835,0.381919,0.266187,0.381443,0.151899,0.576108,0.296358,0
0.25,0.479452,0.546848,0.284974,0.48532,0.020147,0.256458,0.392086,0.135739,0.065099,0.298651,0.180464,0
0.25,0.219178,0.434412,0.568221,0.770294,0.135531,0.346863,0.02518,0.068729,0.173599,0.025048,0.77649,0
0.083333,0.082192,0.480409,0.740933,0.046632,0.860806,0,0.719424,0.747423,0.730561,0.464355,0.640728,0
0.25,0.342466,0.517888,0.42487,0.630397,0.045788,0.444649,0.008993,0.024055,0.113924,0.233141,0.385762,1
0.208333,0.369863,0.512777,0.386874,0.170984,0.624542,0.797048,0.447842,0.658076,0.79566,0.447013,0.427152,0
0.416667,0.178082,0.495741,0.621762,0.037997,0.838828,0.802583,0.496403,0.809278,0.835443,0.849711,0.546358,0
0.375,0.671233,0.53833,0.075993,0.260794,0.655678,0.420664,0.710432,0.407216,0.464738,0.705202,0.220199,0
0.166667,0.917808,0.633731,0,0.027634,0.358974,0.523985,0.188849,0.152921,0.285714,0.487476,0.021523,0
0.291667,0.246575,0.502555,0.530225,0.609672,0.144689,0.802583,0.026978,0.0189,0.457505,0.001927,0.5,0
0.708333,0.575342,0.526405,0.157168,0.129534,0.855311,0.774908,0.838129,0.608247,0.683544,0.720617,0.30298,0
0.25,0.191781,0.446337,0.606218,0.794473,0.342491,0.380074,0.142086,0.257732,0.493671,0.287091,0.754967,0
0.333333,0.164384,0.522998,0.639033,0.390328,0.686813,0.367159,0.681655,0.269759,0.151899,0.314066,0.326159,0
0.208333,0.178082,0.441227,0.621762,0.799655,0.483516,0.549815,0.377698,0.482818,0.24774,0.321773,0.768212,0
0.208333,0.123288,0.499148,0.697755,0.70639,0.815018,0,0.814748,0.805842,0.687161,0.739884,0.524834,0
0.375,0.383562,0.521295,0.376511,0.493955,0.391941,0.861624,0.129496,0.149485,0.533454,0.123314,0.350993,1
0.25,0.465753,0.540034,0.303972,0.328152,0.586081,0.627306,0.32554,0.338488,0.075949,0.452794,0.210265,0
0.208333,0.328767,0.500852,0.445596,0.379965,0.479853,0.238007,0.616906,0.618557,0.40868,0.780347,0.516556,0
0.291667,0.547945,0.567291,0.181347,0.265976,0.038462,0.092251,0.514388,0.54811,0.224231,0.768786,0.110927,0
0.291667,0.328767,0.49063,0.445596,0.533679,0.584249,0.739852,0.701439,0.599656,0.368897,0.72447,0.57947,0
0.5,0.671233,0.550256,0.075993,0.183074,0.496337,0.261993,0.678058,0.623711,0.589512,0.847784,0.160596,0
0.291667,0.356164,0.468484,0.405872,0.639033,0.195971,0.758303,0.080935,0.147766,0.529837,0.236994,0.692053,0
0.5,0.753425,0.659284,0.025907,0.08981,0.227106,0.046125,0.692446,0.539519,0.509946,0.736031,0.009934,0
0.416667,0.520548,0.562181,0.214162,0.336788,0.589744,0.444649,0.568345,0.347079,0.106691,0.377649,0.13245,0
0.125,0.232877,0.446337,0.547496,0.761658,0.481685,0.630996,0.534173,0.556701,0.502712,0.333333,0.761589,0
0.25,0.136986,0.505963,0.683938,0.552677,0.78022,0.295203,0.357914,0.701031,0.775769,0.533719,0.478477,0
0.333333,0.109589,0.471891,0.715026,0.651123,0.441392,0.634686,0.359712,0.536082,0.851718,0.104046,0.682119,0
0.125,0.054795,0.408859,0.773748,0.775475,0.064103,0.431734,0.796763,0.554983,0.385172,0.732177,0.794702,0
0.041667,0.178082,0.444634,0.621762,0.373057,0.217949,0.581181,0.088129,0.218213,0.084991,0.549133,0.763245,0
0.208333,0.136986,0.517888,0.683938,0.200345,0.467033,0.843173,0.438849,0.738832,0.643761,0.579961,0.380795,0
0.208333,0.643836,0.53833,0.1019,0.302245,0.382784,0.383764,0.329137,0.343643,0.213382,0.393064,0.218543,0
0.166667,0.013699,0.471891,0.818653,0.661485,0.869963,0.872694,0.647482,0.810997,0.860759,0.344894,0.67053,1
0.666667,0.60274,0.545145,0.139896,0.110535,0.087912,0.04797,0.694245,0.573883,0.19349,0.512524,0.190397,0
0.583333,0.342466,0.519591,0.42487,0.576857,0.741758,0.634686,0.5,0.546392,0.283906,0.751445,0.362583,0
0.208333,0.369863,0.521295,0.386874,0.535406,0.417582,0.153137,0.347122,0.494845,0.622061,0.429672,0.347682,0
0.25,0.767123,0.592845,0.017271,0.105354,0,0.094096,0.303957,0.097938,0.009042,0.136802,0.048013,0
0.375,0.547945,0.558773,0.181347,0.303972,0.432234,0.656827,0.334532,0.32646,0.269439,0.084778,0.142384,0
0.625,0.479452,0.49063,0.284974,0.224525,0.653846,0.140221,0.796763,0.74055,0.766727,0.66474,0.584437,0
0.125,0.150685,0.53322,0.661485,0.055268,0.393773,0.767528,0.27518,0.620275,0.665461,0.184971,0.254967,0
0,0.191781,0.526405,0.606218,0.502591,0.619048,0.769373,0.685252,0.702749,0.726944,0.77842,0.309603,0
0.666667,0.027397,0.519591,0.797927,0.765112,0.842491,0,0.854317,0.810997,0.860759,0.849711,0.365894,0
0.208333,0.164384,0.517888,0.639033,0.189983,0.701465,0.778598,0.847122,0.802405,0.801085,0.849711,0.370861,0
0.416667,0.534247,0.548552,0.196891,0.338515,0.622711,0.535055,0.438849,0.391753,0.151899,0.639692,0.173841,0
0.166667,0.356164,0.516184,0.405872,0.518135,0.276557,0.47048,0.048561,0.07732,0.274864,0.148362,0.392384,0
0.083333,0.164384,0.536627,0.639033,0.189983,0.42674,0.784133,0.341727,0.735395,0.723327,0.441233,0.22351,0
0.5,0.493151,0.456559,0.265976,0.507772,0.186813,0.071956,0.730216,0.317869,0.189873,0.622351,0.72351,0
0.541667,0.30137,0.480409,0.47323,0.632124,0.52381,0.756458,0.197842,0.5189,0.694394,0.150289,0.649007,0
0.625,0.054795,0.459966,0.773748,0.775475,0.525641,0.385609,0.406475,0.329897,0.334539,0.630058,0.716887,0
0.416667,0.232877,0.434412,0.547496,0.782383,0.347985,0.186347,0.235612,0.333333,0.632911,0.210019,0.773179,0
0.75,0.726027,0.553663,0.039724,0.107081,0.732601,0.249077,0.764388,0.630584,0.218807,0.468208,0.157285,0
0.375,0.39726,0.483816,0.364421,0.637306,0.373626,0.708487,0.131295,0.089347,0.616637,0.157996,0.620861,0
0.416667,0.013699,0.50937,0.818653,0.829016,0.272894,0.754613,0.206835,0.261168,0.757685,0.213873,0.448675,0
0.375,0.452055,0.504259,0.324698,0.164076,0.697802,0.444649,0.390288,0.594502,0.802893,0.633911,0.481788,0
0.375,0.561644,0.494037,0.162349,0.357513,0.10989,0.178967,0.350719,0.238832,0.341772,0.26975,0.561258,0
0.333333,0.726027,0.613288,0.039724,0.063903,0.07326,0.105166,0.591727,0.462199,0.025316,0.279383,0.031457,0
0.25,0.232877,0.504259,0.547496,0.490501,0.461538,0.614391,0.442446,0.695876,0.842676,0.235067,0.493377,0
0.291667,0.150685,0.448041,0.661485,0.602763,0.446886,0.686347,0.523381,0.634021,0.611212,0.818882,0.75,0
0.083333,0.246575,0.477002,0.530225,0.732297,0.166667,0.743542,0.375899,0.420962,0.410488,0.080925,0.653974,0
0.375,0.013699,0.51448,0.818653,0.806563,0.798535,0,0.854317,0.795533,0.509946,0.614644,0.412252,0
0.333333,0.260274,0.536627,0.509499,0.390328,0.679487,0.191882,0.406475,0.676976,0.698011,0.375723,0.22351,0
0.166667,0.369863,0.497445,0.386874,0.297064,0.516484,0.060886,0.784173,0.463918,0.56962,0.685934,0.534768,0
0.291667,0.260274,0.465077,0.509499,0.746114,0.113553,0.309963,0.634892,0.419244,0.119349,0.273603,0.705298,0
0.375,0.232877,0.494037,0.547496,0.594128,0.59707,0.101476,0.23741,0.67354,0.786618,0.337187,0.559603,0
0.166667,0.027397,0.574106,0.797927,0,0.869963,0.872694,0.507194,0.719931,0.860759,0.849711,0.096026,0
0.291667,0.534247,0.519591,0.196891,0.385147,0.369963,0.068266,0.68705,0.388316,0.271248,0.635838,0.357616,0
0.291667,0.369863,0.536627,0.386874,0.343696,0.6337,0.02952,0.794964,0.768041,0.687161,0.809249,0.226821,0
0.25,0.547945,0.586031,0.181347,0.215889,0.009158,0.167897,0.124101,0.154639,0.018083,0.202312,0.06457,0
0.458333,0.534247,0.543441,0.196891,0.286701,0.228938,0.726937,0.010791,0.030928,0.305606,0.071291,0.205298,0
0.333333,0.39726,0.495741,0.364421,0.433506,0.208791,0.04059,0.751799,0.603093,0.168174,0.739884,0.543046,1
0.166667,0.438356,0.488927,0.33506,0.196891,0.81685,0.730627,0.811151,0.764605,0.820976,0.811175,0.594371,0
0.333333,0.493151,0.512777,0.265976,0.500864,0.763736,0.444649,0.697842,0.510309,0.197107,0.689788,0.432119,0
0.625,0.520548,0.497445,0.214162,0.44905,0.278388,0.291513,0.42446,0.146048,0.292948,0.60501,0.531457,0
0.541667,0.342466,0.526405,0.42487,0.381693,0.772894,0.608856,0.429856,0.664948,0.743219,0.084778,0.299669,0
0.375,0.465753,0.545145,0.303972,0.081174,0.75641,0.154982,0.221223,0.345361,0.78481,0.238921,0.192053,0
0.5,0.657534,0.526405,0.08981,0.100173,0.503663,0.863469,0.17446,0.367698,0.450271,0.325626,0.304636,0
0.166667,0.123288,0.44293,0.697755,0.609672,0.518315,0.677122,0.244604,0.472509,0.665461,0.283237,0.764901,0
0.208333,0.479452,0.504259,0.284974,0.369603,0.307692,0.765683,0.106115,0.324742,0.598553,0.009634,0.491722,0
0.208333,0.178082,0.505963,0.621762,0.338515,0.664835,0.149446,0.830935,0.601375,0.60217,0.849711,0.478477,0
0.541667,0.109589,0.48552,0.715026,0.599309,0.835165,0,0.766187,0.785223,0.638336,0.849711,0.610927,0
0.666667,0.123288,0.471891,0.697755,0.540587,0.851648,0.802583,0.766187,0.757732,0.589512,0.578035,0.67053,0
0.208333,0.616438,0.582624,0.127807,0.307427,0.058608,0.337638,0.546763,0.137457,0.019892,0.190751,0.071192,0
0.125,0.232877,0.473595,0.547496,0.390328,0.663004,0.839483,0.370504,0.694158,0.810127,0.714836,0.668874,0
0.291667,0.616438,0.516184,0.127807,0.072539,0.617216,0.697417,0.356115,0.379725,0.714286,0.655106,0.399007,0
0.375,0.506849,0.555366,0.231434,0.416235,0.641026,0.134686,0.226619,0.376289,0.414105,0.477842,0.153974,0
0.166667,0.643836,0.517888,0.1019,0.274611,0.131868,0.332103,0.039568,0.041237,0.61302,0.067437,0.384106,1
0.041667,0.191781,0.53322,0.606218,0.464594,0.672161,0.719557,0.670863,0.769759,0.495479,0.483622,0.259934,0
0.166667,0.150685,0.453152,0.661485,0.797927,0.20696,0.190037,0.289568,0.424399,0.21519,0.543353,0.735099,0
0.375,0.315068,0.502555,0.455959,0.17962,0.811355,0.038745,0.73741,0.737113,0.470163,0.668593,0.504967,0
0.208333,0.136986,0.487223,0.683938,0.072539,0.869963,0.872694,0.805755,0.719931,0.811935,0.849711,0.599338,0
0.333333,0.260274,0.425894,0.509499,0.739206,0.254579,0.483395,0.053957,0.058419,0.537071,0.134875,0.783113,0
0.291667,0.136986,0.499148,0.683938,0.390328,0.714286,0.592251,0.719424,0.719931,0.687161,0.849711,0.519868,0
0.583333,0.09589,0.385009,0.725389,0.806563,0.68315,0.04059,0.548561,0.378007,0.291139,0.849711,0.806291,0
0.375,0.109589,0.555366,0.715026,0.455959,0.673993,0.714022,0.588129,0.434708,0.314647,0.599229,0.152318,0
0.416667,0.561644,0.526405,0.162349,0.414508,0.155678,0.822878,0.111511,0.111684,0.135624,0.042389,0.307947,0
0.25,0.273973,0.565588,0.495682,0.390328,0.335165,0.123616,0.354317,0.357388,0.036166,0.188825,0.119205,1
0.041667,0,0.216354,0.83247,0.83247,0.311355,0.872694,0.854317,0.833333,0.860759,0.849711,0.811258,0
0.25,0.082192,0.449744,0.740933,0.816926,0.53663,0.188192,0.201439,0.532646,0.361664,0.138728,0.746689,0
0.291667,0.671233,0.519591,0.075993,0.018998,0.681319,0.217712,0.75,0.713058,0.34358,0.543353,0.364238,0
0.041667,0.287671,0.521295,0.487047,0.658031,0.294872,0.684502,0.084532,0.14433,0.227848,0.073218,0.347682,0
0.125,0.260274,0.451448,0.509499,0.696028,0.287546,0.437269,0.260791,0.441581,0.311031,0.069364,0.738411,0
0.291667,0,0.403748,0.83247,0.83247,0.869963,0.872694,0.854317,0.833333,0.151899,0.849711,0.798013,1
0.208333,0.630137,0.640545,0.115717,0.069085,0.087912,0.287823,0.214029,0.044674,0,0.125241,0.019868,0
0.208333,0.424658,0.584327,0.348877,0.431779,0.296703,0.605166,0.181655,0.247423,0.151899,0.181118,0.069536,0
0.25,0.287671,0.471891,0.487047,0.658031,0.06044,0.199262,0.471223,0.297251,0.059675,0.225434,0.680464,0
0.166667,0.178082,0.55707,0.621762,0.471503,0.804029,0.062731,0.841727,0.742268,0.278481,0.849711,0.147351,0
0.458333,0.520548,0.528109,0.214162,0.321244,0.498168,0.798893,0.210432,0.24055,0.757685,0.175337,0.289735,0
0.25,0.410959,0.51448,0.357513,0.569948,0.09707,0.599631,0.014388,0.049828,0.235081,0.121387,0.415563,0
0.25,0.726027,0.500852,0.039724,0.084629,0.46337,0.730627,0.696043,0.348797,0.329114,0.267823,0.518212,0
0.125,0.438356,0.53833,0.33506,0.582038,0.327839,0.584871,0.47482,0.369416,0.112116,0.506744,0.221854,0
0.75,0.09589,0.50937,0.725389,0.183074,0.85348,0,0.489209,0.678694,0.562387,0.204239,0.44702,0
0.291667,0.246575,0.62862,0.530225,0.145078,0.018315,0.127306,0.460432,0.036082,0.207957,0.098266,0.023179,0
0.833333,0.273973,0.51448,0.495682,0.545769,0.613553,0.295203,0.271583,0.053265,0.169982,0.327553,0.417219,0
0.291667,0.684932,0.613288,0.067358,0.145078,0.076923,0.278598,0.100719,0.006873,0.338156,0.219653,0.029801,0
0.541667,0.150685,0.412266,0.661485,0.73057,0.042125,0.073801,0.521583,0.268041,0.22604,0.83815,0.793046,0
0.25,0.616438,0.488927,0.127807,0.307427,0.582418,0.551661,0.253597,0.371134,0.82821,0.131021,0.59106,0
0.166667,0.547945,0.592845,0.181347,0.386874,0.318681,0.116236,0.453237,0.185567,0.045208,0.666667,0.049669,0
0.625,0.506849,0.53322,0.231434,0.317789,0.684982,0.571956,0.669065,0.604811,0.321881,0.520231,0.253311,0
0.25,0.876712,0.69506,0.003454,0.015544,0.142857,0.077491,0.636691,0.312715,0.115732,0.11368,0.003311,0
0.708333,0.136986,0.379898,0.683938,0.721934,0.010989,0.243542,0.381295,0.084192,0.070524,0.549133,0.807947,0
0.291667,0.753425,0.543441,0.025907,0.122625,0.575092,0.669742,0.172662,0.190722,0.650995,0.115607,0.200331,0
0.208333,0.39726,0.507666,0.364421,0.134715,0.778388,0.51476,0.31295,0.541237,0.349005,0.396917,0.453642,0
0.458333,0.506849,0.499148,0.231434,0.290155,0.360806,0.472325,0.109712,0.106529,0.497288,0.300578,0.521523,0
0.083333,0.30137,0.504259,0.47323,0.145078,0.776557,0.677122,0.80036,0.489691,0.562387,0.520231,0.483444,0
0.625,0.794521,0.664395,0.01209,0.036269,0.412088,0.053506,0.751799,0.178694,0.329114,0.198459,0.008278,0
0.416667,0.589041,0.572402,0.145078,0.222798,0.065934,0.263838,0.366906,0.166667,0.041591,0.583815,0.102649,0
0.25,0.205479,0.482112,0.587219,0.711572,0.547619,0.389299,0.316547,0.28866,0.417722,0.119461,0.629139,0
0.333333,0.493151,0.502555,0.265976,0.507772,0.714286,0.394834,0.586331,0.498282,0.437613,0.44316,0.498344,0
0.166667,0.712329,0.618399,0.051813,0.103627,0.047619,0.103321,0.384892,0.395189,0.050633,0.433526,0.02649,0
