W,MIN,FGM,FG3M,AST,STL,BLK,PLUS_MINUS,PLUS_MINUS_RANK,All_Star_Selection
0.041096,0.057737,0.026087,0.056604,0,0,0,0.420784,0.865894,0
0.589041,0.385681,0.217391,0.226415,0.076923,0.133333,0.108108,0.546848,0.213576,0
0.534247,0.711316,0.426087,0.490566,0.119658,0.366667,0.135135,0.531516,0.326159,0
0.547945,0.561201,0.226087,0.264151,0.111111,0.266667,0.054054,0.519591,0.433775,0
0.30137,0.413395,0.226087,0.150943,0.25641,0.166667,0.027027,0.488927,0.690397,0
0.082192,0.318707,0.165217,0.113208,0.128205,0.166667,0.027027,0.497445,0.607616,1
0.027397,0.060046,0.113043,0.056604,0,0,0,0.534923,0.306291,0
0.506849,0.801386,0.634783,0.566038,0.358974,0.266667,0.054054,0.565588,0.122517,0
0.383562,0.771363,0.643478,0.54717,0.888889,0.533333,0.108108,0.512777,0.495033,1
0.136986,0.090069,0.052174,0.018868,0.008547,0.033333,0,0.524702,0.379139,0
0.534247,0.771363,0.634783,0.509434,0.299145,0.266667,0.027027,0.591141,0.05298,0
0.69863,0.554273,0.33913,0.283019,0.444444,0.333333,0.027027,0.543441,0.241722,0
0.232877,0.226328,0.13913,0,0.025641,0.066667,0.108108,0.483816,0.720199,0
0.054795,0.233256,0.121739,0.075472,0,0.033333,0.081081,0.46167,0.789735,0
0.287671,0.293303,0.095652,0.056604,0.076923,0.2,0.108108,0.465077,0.778146,0
0.109589,0.055427,0.017391,0,0.025641,0.066667,0.054054,0.507666,0.539735,0
0.315068,0.602771,0.330435,0.320755,0.299145,0.466667,0.081081,0.50937,0.528146,0
0.09589,0.157044,0.069565,0.056604,0.025641,0.133333,0.027027,0.483816,0.711921,0
0.205479,0.127021,0.043478,0.037736,0.051282,0.066667,0,0.521295,0.399007,0
0.520548,0.337182,0.156522,0.132075,0.111111,0.133333,0.054054,0.504259,0.56457,0
0.465753,0.526559,0.347826,0,0.076923,0.133333,0.621622,0.540034,0.259934,0
0.356164,0.678984,0.486957,0.264151,0.196581,0.166667,0.162162,0.511073,0.508278,0
0.219178,0.117783,0.052174,0.018868,0.051282,0.1,0.054054,0.492334,0.64404,0
0.506849,0.344111,0.2,0.018868,0.042735,0.133333,0.135135,0.51448,0.481788,1
0.506849,0.360277,0.095652,0.150943,0.059829,0.133333,0.081081,0.540034,0.251656,0
0.369863,0.404157,0.217391,0.226415,0.17094,0.166667,0.054054,0.471891,0.754967,0
0.315068,0.272517,0.2,0.018868,0.076923,0.133333,0.081081,0.531516,0.324503,0
0.027397,0.286374,0.147826,0,0.051282,0.2,0.108108,0.555366,0.172185,1
0.027397,0.108545,0.069565,0.056604,0.111111,0,0,0.536627,0.294702,0
0,0.274827,0.113043,0.150943,0.111111,0,0.081081,0.403748,0.872517,0
0.547945,0.441109,0.269565,0.018868,0.136752,0.333333,0.135135,0.522998,0.390728,1
0.410959,0.364896,0.173913,0.188679,0.068376,0.133333,0.081081,0.521295,0.40894,0
0.273973,0.524249,0.391304,0.169811,0.247863,0.2,0.216216,0.458262,0.80298,0
0.520548,0.82448,0.756522,0.490566,0.358974,0.3,0.054054,0.526405,0.35596,0
0.465753,0.311778,0.182609,0.056604,0.025641,0.1,0.108108,0.492334,0.645695,0
0.287671,0.34642,0.2,0.132075,0.076923,0.133333,0.054054,0.487223,0.693709,0
0.232877,0.757506,0.852174,0.037736,0.393162,0.366667,0.162162,0.609881,0.02649,0
0.369863,0.166282,0.113043,0.056604,0.042735,0.066667,0.027027,0.529813,0.352649,0
0.479452,0.249423,0.130435,0.226415,0.042735,0.066667,0.027027,0.53833,0.293046,0
0.109589,0.191686,0.078261,0.09434,0.025641,0.033333,0.027027,0.478705,0.725166,0
0.671233,0.722864,0.478261,0.09434,0.299145,0.266667,0.162162,0.621806,0.02649,0
0.534247,0.371824,0.208696,0.207547,0.153846,0.166667,0.027027,0.541738,0.269868,0
0.561644,0.635104,0.382609,0.358491,0.128205,0.3,0.189189,0.560477,0.175497,0
0.753425,0.357968,0.234783,0.150943,0.094017,0.233333,0.054054,0.543441,0.258278,0
0.027397,0.157044,0.043478,0.09434,0.17094,0,0,0.522998,0.418874,0
0.041096,0.163972,0.13913,0,0,0.033333,0,0.587734,0.09106,0
0.205479,0.080831,0.034783,0.056604,0.025641,0,0,0.512777,0.501656,0
0.69863,0.614319,0.286957,0.320755,0.222222,0.2,0.27027,0.633731,0.014901,0
0.246575,0.420323,0.278261,0.358491,0.111111,0.133333,0.054054,0.456559,0.824503,0
0.191781,0.330254,0.156522,0.113208,0.111111,0.166667,0.135135,0.478705,0.733444,0
0.465753,0.658199,0.313043,0.358491,0.299145,0.566667,0.27027,0.524702,0.407285,0
0.013699,0.150115,0.086957,0.037736,0,0.166667,0,0.412266,0.905629,0
0.328767,0.210162,0.086957,0,0.08547,0.066667,0.189189,0.574106,0.134106,0
0.068493,0.046189,0.026087,0,0,0,0.027027,0.473595,0.758278,0
0.39726,0.745958,0.730435,0.09434,0.42735,0.4,0.189189,0.536627,0.301325,0
0.013699,0.145497,0.069565,0.018868,0.059829,0.1,0,0.531516,0.337748,0
0.410959,0.512702,0.33913,0.018868,0.222222,0.433333,0.162162,0.534923,0.306291,0
0.630137,0.47806,0.208696,0.188679,0.094017,0.2,0.054054,0.500852,0.587748,0
0.506849,0.3903,0.295652,0,0.042735,0.3,0.162162,0.528109,0.36755,0
0.452055,0.226328,0.078261,0.056604,0.076923,0.1,0.027027,0.495741,0.622517,0
0.041096,0.057737,0,0,0,0.066667,0.054054,0.536627,0.299669,0
0.561644,0.572748,0.330435,0.169811,0.350427,0.3,0.027027,0.540034,0.288079,0
0.520548,0.618938,0.434783,0.245283,0.145299,0.2,0.162162,0.50937,0.529801,0
0.150685,0.789838,0.678261,0.641509,0.470085,0.166667,0.027027,0.400341,0.92053,0
0.534247,0.385681,0.147826,0.09434,0.111111,0.166667,0.081081,0.51448,0.483444,0
0.616438,0.815242,0.817391,0.075472,0.299145,0.4,0.621622,0.55707,0.195364,0
0.739726,0.806005,0.791304,0.45283,0.435897,0.433333,0.135135,0.616695,0.033113,1
0.123288,0.210162,0.130435,0.037736,0.059829,0.1,0.054054,0.524702,0.395695,0
0.041096,0.235566,0.130435,0.207547,0.042735,0.033333,0.027027,0.570698,0.149007,0
0.041096,0.378753,0.130435,0.075472,0.239316,0.2,0.135135,0.519591,0.445364,0
0.136986,0.575058,0.321739,0.056604,0.162393,0.366667,0.243243,0.459966,0.811258,1
0.643836,0.736721,0.486957,0.358491,0.470085,0.266667,0.081081,0.51448,0.486755,0
0.506849,0.667436,0.408696,0.301887,0.273504,0.3,0.135135,0.487223,0.675497,0
0.547945,0.7806,0.652174,0.037736,0.333333,0.366667,0.243243,0.534923,0.309603,0
0.438356,0.325635,0.13913,0.169811,0.076923,0.2,0,0.543441,0.256623,0
0.09589,0.547344,0.252174,0,0.487179,0.266667,0.162162,0.480409,0.721854,0
0.452055,0.598152,0.434783,0.264151,0.17094,0.2,0.054054,0.495741,0.620861,0
0.150685,0.623557,0.26087,0.188679,0.145299,0.3,0.216216,0.408859,0.910596,0
0.273973,0.452656,0.165217,0,0.111111,0.1,0.243243,0.495741,0.629139,0
0.260274,0.327945,0.147826,0.037736,0.230769,0.166667,0.027027,0.482112,0.706954,0
0.123288,0.113164,0.113043,0,0.034188,0.033333,0.027027,0.499148,0.602649,0
0.671233,0.561201,0.495652,0.226415,0.111111,0.266667,0.108108,0.521295,0.430464,0
0.479452,0.69746,0.521739,0.566038,0.264957,0.4,0.081081,0.550256,0.225166,0
0.273973,0.593533,0.469565,0.433962,0.145299,0.166667,0.027027,0.41908,0.899007,0
0.383562,0.247113,0.191304,0.09434,0.034188,0.066667,0.162162,0.528109,0.369205,0
0.273973,0.332564,0.226087,0.226415,0.213675,0.233333,0.027027,0.492334,0.645695,0
0.452055,0.764434,0.617391,0.358491,0.42735,0.333333,0.135135,0.55707,0.188742,0
0.561644,0.6097,0.321739,0.226415,0.316239,0.266667,0.054054,0.584327,0.102649,0
0.232877,0.244804,0.173913,0.075472,0.034188,0.1,0.081081,0.463373,0.804636,0
0.027397,0.512702,0.478261,0.037736,0.128205,0.266667,0.27027,0.500852,0.59106,0
0.520548,0.755196,0.678261,0.245283,0.487179,0.266667,0.162162,0.568995,0.153974,0
0.246575,0.73903,0.556522,0.471698,0.205128,0.3,0.162162,0.405451,0.913907,0
0.136986,0.147806,0.104348,0.037736,0.08547,0.033333,0.027027,0.465077,0.794702,1
0.191781,0.064665,0.034783,0.018868,0.042735,0.033333,0.027027,0.512777,0.498344,0
0.109589,0.418014,0.234783,0.207547,0.145299,0.133333,0.054054,0.431005,0.884106,0
0.657534,0.699769,0.4,0.358491,0.136752,0.166667,0.648649,0.582624,0.104305,0
0.356164,0.637413,0.356522,0.150943,0.247863,0.3,0.081081,0.465077,0.801325,0
0.273973,0.34642,0.208696,0,0.08547,0.2,0.162162,0.487223,0.680464,0
0.150685,0.339492,0.147826,0.113208,0.076923,0.133333,0.054054,0.456559,0.826159,0
0,0.189376,0.078261,0.150943,0.025641,0,0.027027,0.558773,0.182119,0
0.630137,0.588915,0.382609,0.490566,0.239316,0.266667,0.135135,0.536627,0.30298,0
0.575342,0.750577,0.634783,0.679245,0.393162,0.3,0.162162,0.574106,0.135762,0
0.123288,0.769053,0.73913,0.358491,0.641026,0.3,0.108108,0.427598,0.892384,0
0.424658,0.314088,0.121739,0.226415,0.042735,0.1,0.027027,0.51448,0.495033,0
0.493151,0.628176,0.330435,0.245283,0.188034,0.233333,0.135135,0.540034,0.278146,0
0.369863,0.468822,0.165217,0.150943,0.08547,0.333333,0.081081,0.505963,0.561258,0
0.315068,0.720554,0.695652,0.415094,0.247863,0.233333,0.054054,0.471891,0.774834,0
0.260274,0.427252,0.391304,0.320755,0.059829,0.2,0.108108,0.512777,0.506623,0
0.287671,0.632794,0.417391,0.45283,0.205128,0.266667,0.081081,0.500852,0.589404,0
0.630137,0.381062,0.234783,0.245283,0.222222,0.166667,0.027027,0.521295,0.437086,0
0.520548,0.660508,0.443478,0.301887,0.435897,0.366667,0.135135,0.553663,0.213576,0
0.780822,0.471132,0.226087,0.226415,0.128205,0.3,0.135135,0.548552,0.226821,0
0.232877,0.401848,0.226087,0.226415,0.145299,0.166667,0.054054,0.439523,0.864238,0
0.041096,0.244804,0.130435,0,0.094017,0.133333,0.243243,0.482112,0.715232,0
0.027397,0.103926,0.026087,0.056604,0,0,0.081081,0.50937,0.518212,0
0.780822,0.674365,0.53913,0.301887,0.205128,0.2,0.621622,0.611584,0.048013,0
0.328767,0.383372,0.208696,0.09434,0.076923,0.266667,0.081081,0.487223,0.682119,0
0.219178,0.321016,0.191304,0.113208,0.042735,0.1,0.135135,0.53322,0.32947,0
0.479452,0.277136,0.121739,0.132075,0.059829,0.166667,0.027027,0.504259,0.569536,0
0.178082,0.094688,0.043478,0,0.017094,0.033333,0,0.500852,0.586093,0
0.452055,0.605081,0.313043,0.245283,0.581197,0.4,0.027027,0.555366,0.203642,0
0.780822,0.461894,0.234783,0.150943,0.136752,0.166667,0.108108,0.519591,0.438742,0
0.383562,0.397229,0.217391,0.132075,0.08547,0.1,0.189189,0.524702,0.405629,0
0.328767,0.207852,0.078261,0.09434,0.034188,0.066667,0.027027,0.497445,0.612583,0
0.452055,0.591224,0.417391,0,0.102564,0.2,0.405405,0.519591,0.450331,0
0.506849,0.838337,0.591304,0.490566,0.435897,0.233333,0.054054,0.516184,0.478477,0
0.09589,0.616628,0.252174,0.188679,0.316239,0.366667,0.162162,0.427598,0.890728,0
0.356164,0.166282,0.052174,0,0.076923,0.066667,0.027027,0.541738,0.271523,0
0.205479,0.143187,0.078261,0.018868,0.059829,0.066667,0.054054,0.528109,0.372517,0
0.643836,0.512702,0.356522,0.207547,0.247863,0.266667,0.135135,0.546848,0.246689,0
0.109589,0.106236,0.069565,0.113208,0.025641,0.033333,0.027027,0.504259,0.566225,0
0.123288,0.080831,0.052174,0,0.017094,0.033333,0,0.475298,0.751656,0
0.205479,0.212471,0.113043,0.113208,0.094017,0.166667,0,0.53322,0.316225,0
0.39726,0.6097,0.565217,0.301887,0.418803,0.266667,0.054054,0.492334,0.652318,1
0.205479,0.591224,0.417391,0.433962,0.17094,0.166667,0.054054,0.427598,0.887417,0
0.136986,0.258661,0.078261,0.09434,0.136752,0.066667,0.027027,0.51448,0.481788,0
0.410959,0.288684,0.2,0.037736,0.196581,0.133333,0.081081,0.51448,0.485099,0
0.630137,0.750577,0.565217,0.566038,0.538462,0.3,0.135135,0.563884,0.17053,0
0.013699,0.13164,0.06087,0.075472,0.059829,0.033333,0.027027,0.437819,0.869205,0
0.027397,0.200924,0.069565,0.056604,0.068376,0.1,0,0.390119,0.930464,0
0.013699,0.17321,0.173913,0.188679,0.08547,0,0.27027,0.540034,0.279801,0
0.150685,0.057737,0.034783,0.018868,0.025641,0,0.027027,0.512777,0.504967,0
0.150685,0.071594,0.052174,0.075472,0.034188,0.1,0,0.555366,0.206954,0
0.328767,0.443418,0.321739,0.207547,0.205128,0.2,0.108108,0.453152,0.836093,0
0.369863,0.26097,0.104348,0.056604,0.119658,0.166667,0.081081,0.53322,0.321192,0
0.328767,0.154734,0.095652,0.018868,0.034188,0.066667,0.081081,0.483816,0.701987,0
0.657534,0.810624,0.643478,0.566038,0.598291,0.333333,0.054054,0.613288,0.039735,0
0.410959,0.561201,0.408696,0,0.136752,0.3,0.567568,0.499148,0.596026,0
0.520548,0.385681,0.226087,0.075472,0.08547,0.133333,0.243243,0.540034,0.27649,1
0.205479,0.290993,0.147826,0.113208,0.094017,0.1,0.027027,0.488927,0.668874,0
0.013699,0.207852,0,0,0.042735,0.166667,0,0.522998,0.418874,0
0.493151,0.452656,0.252174,0.188679,0.247863,0.133333,0.027027,0.596252,0.074503,0
0.287671,0.341801,0.121739,0.075472,0.068376,0.133333,0.027027,0.53322,0.324503,0
0.479452,0.39261,0.243478,0.226415,0.196581,0.166667,0.054054,0.517888,0.466887,0
0.013699,0.272517,0.043478,0,0.128205,0,0.135135,0.335605,0.943709,0
0.027397,0.385681,0.173913,0.037736,0.068376,0.233333,0.216216,0.459966,0.811258,0
0.424658,0.764434,0.573913,0.433962,0.555556,0.433333,0.027027,0.55707,0.198675,0
0.041096,0.290993,0.217391,0.150943,0.111111,0.166667,0,0.548552,0.230132,0
0.342466,0.413395,0.217391,0.132075,0.102564,0.133333,0.054054,0.463373,0.80298,0
0.561644,0.34873,0.173913,0.150943,0.162393,0.066667,0,0.512777,0.511589,0
0.273973,0.357968,0.182609,0.339623,0.068376,0.2,0.081081,0.494037,0.637417,0
0.342466,0.344111,0.243478,0.018868,0.119658,0.133333,0.189189,0.540034,0.273179,0
0.575342,0.82448,0.843478,0.54717,0.478632,0.666667,0.108108,0.575809,0.11755,0
0.356164,0.676674,0.46087,0.396226,0.128205,0.233333,0.081081,0.507666,0.538079,0
0.342466,0.616628,0.321739,0.377358,0.25641,0.533333,0.108108,0.620102,0.029801,0
0.328767,0.249423,0.13913,0,0.059829,0.066667,0.108108,0.482112,0.716887,0
0.027397,0.378753,0.165217,0.075472,0.247863,0.233333,0.054054,0.477002,0.738411,0
0.506849,0.86836,0.713043,0.169811,0.452991,0.366667,0.162162,0.50937,0.52649,0
0.493151,0.468822,0.156522,0.283019,0.068376,0.233333,0.135135,0.579216,0.110927,0
0.191781,0.743649,0.678261,0,0.136752,0.333333,0.216216,0.424191,0.895695,0
0.465753,0.819861,0.747826,0.490566,0.547009,0.466667,0.081081,0.488927,0.663907,0
0.219178,0.360277,0.13913,0.09434,0.213675,0.366667,0.054054,0.528109,0.377483,0
0.191781,0.690531,0.469565,0.226415,0.324786,0.266667,0.135135,0.448041,0.844371,0
0.410959,0.713626,0.434783,0.320755,0.521368,0.266667,0.054054,0.495741,0.625828,0
0.260274,0.431871,0.226087,0.113208,0.307692,0.4,0.054054,0.512777,0.514901,0
0.479452,0.538106,0.347826,0,0.094017,0.233333,0.378378,0.567291,0.160596,0
0.041096,0.207852,0.06087,0.037736,0.068376,0.1,0.054054,0.603066,0.059603,0
0.643836,0.538106,0.269565,0.207547,0.08547,0.233333,0.189189,0.534923,0.307947,0
0.082192,0.378753,0.278261,0.113208,0.282051,0.1,0.027027,0.499148,0.594371,0
0.794521,0.748268,0.46087,0.509434,0.444444,0.333333,0.324324,0.667802,0.001656,0
0.191781,0.789838,0.747826,0.622642,0.470085,0.333333,0.135135,0.441227,0.857616,0
0.589041,0.82679,0.817391,0.415094,0.589744,0.3,0.108108,0.601363,0.06457,0
0.232877,0.759815,0.634783,0.45283,0.350427,0.366667,0.081081,0.449744,0.84106,0
0.109589,0.309469,0.147826,0.207547,0.179487,0.133333,0.027027,0.540034,0.279801,0
0.013699,0.168591,0.217391,0.056604,0.08547,0,0.081081,0.483816,0.693709,0
0.493151,0.709007,0.4,0.339623,0.145299,0.3,0.027027,0.517888,0.461921,1
0,0.020785,0,0,0,0,0,0.522998,0.418874,0
0.630137,0.819861,0.669565,0.075472,0.700855,0.3,0.162162,0.536627,0.298013,0
0.09589,0.288684,0.147826,0.018868,0.094017,0.133333,0.108108,0.505963,0.548013,0
0.493151,0.810624,0.791304,0.622642,0.521368,0.6,0.135135,0.623509,0.021523,0
0.684932,0.667436,0.478261,0.660377,0.230769,0.433333,0.108108,0.55707,0.190397,1
0.383562,0.65127,0.278261,0.320755,0.136752,0.266667,0.162162,0.495741,0.624172,0
0.30137,0.321016,0.165217,0.283019,0.094017,0.1,0,0.48552,0.692053,0
0.452055,0.621247,0.295652,0.169811,0.512821,0.333333,0.243243,0.575809,0.122517,0
0.575342,0.355658,0.173913,0,0.068376,0.133333,0.216216,0.499148,0.600993,0
0.041096,0.170901,0.113043,0.188679,0.025641,0.233333,0,0.568995,0.157285,0
0.09589,0.330254,0.147826,0.150943,0.136752,0.333333,0.081081,0.441227,0.85596,0
0.520548,0.642032,0.391304,0.528302,0.239316,0.233333,0.054054,0.53322,0.331126,0
0.232877,0.408776,0.295652,0.245283,0.08547,0.166667,0.162162,0.475298,0.753311,0
0.520548,0.30254,0.095652,0,0.111111,0.133333,0.081081,0.522998,0.40894,0
0.123288,0.143187,0.078261,0.150943,0.051282,0.033333,0,0.507666,0.544702,0
0.465753,0.510393,0.2,0.132075,0.230769,0.466667,0.108108,0.543441,0.264901,0
0.041096,0.062356,0.008696,0,0.008547,0.1,0.081081,0.51448,0.486755,0
0.109589,0.200924,0.086957,0.132075,0.059829,0.033333,0.027027,0.427598,0.889073,0
0.561644,0.637413,0.347826,0.415094,0.17094,0.333333,0.108108,0.555366,0.201987,0
0.068493,0.205543,0.165217,0.056604,0.068376,0.2,0.027027,0.468484,0.784768,0
0.109589,0.413395,0.217391,0.188679,0.128205,0.3,0.054054,0.448041,0.842715,0
0.39726,0.702079,0.556522,0.075472,0.273504,0.3,0.378378,0.534923,0.31457,0
0.027397,0.066975,0.026087,0,0,0,0,0.55707,0.190397,0
0,0.193995,0.017391,0.037736,0.068376,0,0,0.519591,0.443709,0
0.60274,0.745958,0.634783,0.245283,0.316239,0.366667,0.108108,0.570698,0.145695,0
0.520548,0.845266,0.504348,0.584906,0.692308,0.466667,0.216216,0.565588,0.167219,0
0.30137,0.193995,0.078261,0.075472,0.059829,0.133333,0.027027,0.545145,0.25,0
0.191781,0.588915,0.434783,0.396226,0.102564,0.2,0.135135,0.454855,0.832781,0
0.09589,0.452656,0.121739,0.056604,0.162393,0.266667,0,0.570698,0.147351,0
0.068493,0.242494,0.095652,0.075472,0.08547,0.133333,0.027027,0.473595,0.764901,0
0.39726,0.341801,0.13913,0.245283,0.051282,0.1,0.027027,0.497445,0.610927,0
0.479452,0.549654,0.208696,0.264151,0.136752,0.3,0.081081,0.551959,0.221854,1
0.369863,0.353349,0.2,0.09434,0.094017,0.3,0.108108,0.555366,0.205298,1
0.328767,0.644342,0.443478,0.471698,0.145299,0.366667,0.027027,0.477002,0.745033,0
0.657534,0.510393,0.304348,0.339623,0.102564,0.133333,0.054054,0.529813,0.359272,0
0.616438,0.808314,1,0.09434,0.555556,0.4,0.297297,0.601363,0.066225,0
0.465753,0.351039,0.173913,0,0.111111,0.166667,0.324324,0.529813,0.354305,1
0.342466,0.558891,0.321739,0.132075,0.264957,0.266667,0.081081,0.478705,0.730132,0
0.246575,0.482679,0.278261,0.283019,0.094017,0.2,0,0.415673,0.900662,0
0.465753,0.642032,0.313043,0.320755,0.196581,0.2,0.135135,0.468484,0.786424,0
0.616438,0.769053,0.391304,0.509434,0.25641,0.3,0.162162,0.582624,0.10596,0
0.041096,0.147806,0.069565,0.037736,0.059829,0,0.189189,0.497445,0.614238,0
0.232877,0.189376,0.104348,0.075472,0.051282,0.066667,0.027027,0.534923,0.311258,0
0.013699,0.050808,0.043478,0,0.042735,0.333333,0,0.55707,0.190397,0
0.630137,0.665127,0.365217,0.339623,0.102564,0.233333,0.027027,0.505963,0.549669,0
0.150685,0.094688,0.086957,0.018868,0.025641,0.033333,0.027027,0.492334,0.649007,0
0.534247,0.473441,0.2,0.226415,0.094017,0.266667,0.135135,0.524702,0.39404,0
0.027397,0.168591,0.086957,0.09434,0.08547,0.166667,0.081081,0.548552,0.230132,0
0.630137,0.699769,0.33913,0.283019,0.222222,0.466667,0.216216,0.574106,0.130795,0
0.191781,0.057737,0.034783,0.037736,0.008547,0.033333,0,0.529813,0.350993,0
0.068493,0.233256,0.052174,0,0.051282,0.033333,0.243243,0.453152,0.834437,0
0.383562,0.669746,0.495652,0.471698,0.418803,0.233333,0.027027,0.51448,0.486755,0
0.561644,0.625866,0.295652,0.226415,0.162393,0.266667,0.135135,0.53322,0.326159,0
0.643836,0.579677,0.269565,0,0.213675,0.4,0.297297,0.614991,0.034768,1
0.506849,0.290993,0.226087,0,0.068376,0.2,0.27027,0.531516,0.34106,0
0.739726,0.422633,0.243478,0.358491,0.111111,0.2,0.081081,0.599659,0.071192,0
0.013699,0.466513,0.147826,0.188679,0.094017,0.2,0.054054,0.374787,0.938742,0
0.027397,0.161663,0.086957,0.056604,0.051282,0.066667,0,0.471891,0.766556,0
0.123288,0.709007,0.347826,0.283019,0.136752,0.133333,0.216216,0.473595,0.761589,0
0.054795,0.069284,0.043478,0.056604,0.042735,0,0,0.483816,0.701987,0
0.013699,0.094688,0.086957,0,0,0,0,0.437819,0.869205,0
0.082192,0.39261,0.130435,0.018868,0.290598,0.133333,0.027027,0.412266,0.90894,0
0.027397,0.127021,0.052174,0.113208,0.008547,0.133333,0.027027,0.516184,0.470199,0
0.575342,0.605081,0.434783,0,0.119658,0.1,0.324324,0.568995,0.155629,0
0.013699,0.073903,0.173913,0,0,0,0,0.574106,0.13245,0
0.109589,0.108545,0.052174,0.075472,0.111111,0.033333,0.027027,0.572402,0.140728,0
0.219178,0.281755,0.113043,0.075472,0.042735,0.066667,0.108108,0.50937,0.523179,0
0.082192,0.810624,0.773913,0.301887,0.692308,0.266667,0.162162,0.543441,0.254967,0
0.383562,0.166282,0.147826,0,0.034188,0.1,0.108108,0.526405,0.390728,0
0.534247,0.732102,0.434783,0.339623,0.136752,0.233333,0.216216,0.504259,0.562914,0
0.246575,0.540416,0.286957,0.113208,0.08547,0.2,0.081081,0.44293,0.854305,0
0,0.362587,0.043478,0.09434,0.025641,0.333333,0.081081,0.403748,0.915563,0
0.164384,0.387991,0.130435,0.226415,0.282051,0.266667,0.027027,0.451448,0.839404,0
0.027397,0.092379,0.052174,0.018868,0.025641,0,0.027027,0.492334,0.647351,0
0.60274,0.309469,0.234783,0.207547,0.128205,0.1,0.027027,0.494037,0.639073,0
0.191781,0.660508,0.469565,0.301887,0.324786,0.233333,0.135135,0.446337,0.850993,0
0.657534,0.669746,0.373913,0.226415,0.119658,0.3,0.162162,0.560477,0.178808,0
0.438356,0.233256,0.104348,0.037736,0.076923,0.233333,0.081081,0.512777,0.503311,0
0.342466,0.528868,0.2,0.226415,0.111111,0.266667,0.054054,0.499148,0.597682,0
0.438356,0.362587,0.147826,0.075472,0.08547,0.2,0.054054,0.543441,0.259934,0
0,0.394919,0.226087,0.169811,0.094017,0.333333,0,0.454855,0.831126,0
0.60274,0.646651,0.391304,0.169811,0.222222,0.333333,0.081081,0.546848,0.240066,0
0.109589,0.526559,0.295652,0.283019,0.145299,0.266667,0.081081,0.46678,0.791391,0
0.287671,0.605081,0.434783,0,0.213675,0.233333,0.405405,0.517888,0.468543,0
0.671233,0.812933,0.895652,0.509434,0.57265,0.3,0.054054,0.635434,0.013245,0
0.013699,0.057737,0,0,0,0,0,0.540034,0.279801,0
0.178082,0.667436,0.495652,0,0.205128,0.166667,0.216216,0.436116,0.877483,0
